"日期","华为","小米","VIVO","OPPO","魅族","应用宝","百度","360"
"2022-05-08","0","148175","2460453","653739","10717","31736","0","0"
"2022-05-09","0","172619","2252810","343074","11770","79570","0","0"
"2022-05-10","0","114363","2616509","255587","5272","25703","0","14448"
"2022-05-11","0","107028","516963","366611","5895","0","0","3252"
"2022-05-12","0","0","1786895","324076","8538","25547","0","3766"
"2022-05-13","0","224025","1010395","294554","5388","26433","10000000","2771"
"2022-05-14","0","142016","1141252","761934","19135","25693","0","0"
"2022-05-15","0","200160","3641548","672456","9983","83009","0","0"
"2022-05-16","0","164909","2712765","481799","5723","40498","0","0"
"2022-05-17","0","101914","2163825","307366","7632","21591","10000000","0"
"2022-05-18","0","86649","3365179","266322","3989","20466","0","0"
"2022-05-19","0","80707","1666856","248037","6984","0","0","0"
"2022-05-20","0","80819","1667665","353082","4077","39122","0","0"
"2022-05-21","0","116826","1188242","538100","10232","0","0","0"
"2022-05-22","0","178054","2732675","673913","16645","31809","0","0"
"2022-05-23","0","147564","1661735","328779","4247","80181","0","0"
"2022-05-24","0","85419","208550","275852","6965","0","0","40437"
"2022-05-25","0","0","598165","270201","3084","0","0","0"
"2022-05-26","0","159501","194465","248907","3720","59384","0","4931"
"2022-05-27","0","77289","8750","391269","8530","0","0","0"
"2022-05-28","0","0","125209","553897","9366","0","0","0"
"2022-05-29","0","0","244171","624809","8686","48220","0","13583"
"2022-05-30","0","417263","455281","291090","8364","80693","0","6948"
"2022-05-31","0","0","194465","230209","3580","19697","0","0"
"2022-06-01","0","162946","572595","320487","7348","0","0","0"
"2022-06-02","0","99687","264507","230288","3698","19791","0","0"
"2022-06-03","0","140038","129874","963208","10127","23709","0","0"
"2022-06-04","0","234438","388703","1115628","17048","0","0","16013"
"2022-06-05","0","188633","621599","258115","8618","90114","0","5365"
"2022-06-06","0","0","485745","297502","8320","46024","0","0"
"2022-06-07","0","99687","259936","395233","3317","41928","0","8320"
"2022-06-08","0","249801","485745","299954","3862","23527","0","2508"
"2022-06-09","0","99328","244310","205136","6909","44367","0","0"
"2022-06-10","0","111946","255556","376305","3665","0","0","5610"
"2022-06-11","0","137191","111093","732599","8743","0","0","2638"
"2022-06-12","0","182154","197726","467623","15743","32230","0","0"
"2022-06-13","0","160440","471961","297711","4235","81685","0","9544"
"2022-06-14","0","109744","242912","239301","7585","0","0","0"
"2022-06-15","0","103820","227344","233290","3395","0","0","0"
"2022-06-16","0","100873","232073","380892","4077","97474","0","8230"
"2022-06-17","0","106598","22387","300468","8176","0","0","0"
"2022-06-18","0","138388","139601","764728","8678","0","0","5463"
"2022-06-19","0","0","232073","464331","14183","22878","0","4574"
"2022-06-20","0","357440","306466","361550","3946","0","0","0"
"2022-06-21","0","126015","316552","386651","4350","0","0","0"
"2022-06-22","0","117348","295207","308105","6910","26054","0","10075"
"2022-06-23","0","121063","23101","223138","4143","24662","0","0"
"2022-06-24","0","120837","4412","529508","9372","52897","0","4966"
"2022-06-25","0","139152","106637","382356","12198","0","0","2820"
"2022-06-26","0","0","0","878913","11027","0","0","4376"
"2022-06-27","0","348298","633126","427415","13820","0","0","0"
"2022-06-28","0","131711","549591","416192","5732","0","0","7787"
"2022-06-29","0","136564","390356","1053991","9031","150058","0","2983"
"2022-06-30","0","2639610","580018","1493301","76150","71833","0","0"
"2022-07-01","100000000","949037","564117","2021859","27488","0","0","0"
"2022-07-02","0","587688","670161","1053555","45773","69118","0","0"
"2022-07-03","0","0","751703","1480730","23080","68259","0","0"
"2022-07-04","0","1009089","663744","827917","18105","55974","0","15603"
"2022-07-05","0","466348","538410","1208989","23118","0","0","4008"
"2022-07-06","0","270282","581421","788936","13088","43740","0","3844"
"2022-07-07","0","262633","582222","833446","21939","0","0","0"
"2022-07-08","0","259841","589886","824556","13346","138188","0","0"
"2022-07-09","0","275513","630745","1158077","13725","0","0","13067"
"2022-07-10","0","292865","672763","857353","21563","51038","0","5898"
"2022-07-11","0","307346","657969","972114","11742","0","0","0"
"2022-07-12","0","281402","588026","675257","17891","93636","0","0"
"2022-07-13","0","227443","578745","776592","10041","42947","0","0"
"2022-07-14","0","213684","567375","836240","10216","41533","0","0"
"2022-07-15","0","210894","567085","981912","16975","40596","0","0"
"2022-07-16","0","218079","582866","357166","10523","41685","0","0"
"2022-07-17","0","0","607926","767948","9878","0","0","6244"
"2022-07-18","0","244642","610398","979032","17030","44990","0","0"
"2022-07-19","0","454746","555050","587055","9436","39623","0","0"
"2022-07-20","0","206947","551624","798419","15565","39577","0","0"
"2022-07-21","0","204064","548838","638124","8644","39718","0","0"
"2022-07-22","0","200006","551038","662760","8767","38303","0","0"
"2022-07-23","0","203559","565951","672563","15854","0","0","0"
"2022-07-24","0","207281","574417","832084","9346","40753","0","0"
"2022-07-25","0","211371","591623","708024","14598","41968","0","35818"
"2022-07-26","0","191798","525693","659959","8102","37185","0","4118"
"2022-07-27","0","170617","534341","650219","7996","37508","0","0"
"2022-07-28","0","175365","539874","678920","14184","37963","0","11254"
"2022-07-29","0","182843","549550","698704","8236","39189","0","0"
"2022-07-30","0","221398","549483","677578","8303","39782","0","8427"
"2022-07-31","0","0","597092","696838","15807","42076","0","8091"
"2022-08-01","0","432471","595653","522490","8940","42879","0","7467"
"2022-08-02","0","210222","558496","548577","14431","40266","0","0"
"2022-08-03","0","197184","554813","810717","8311","38975","0","0"
"2022-08-04","0","196053","558438","624592","8080","39360","0","17175"
"2022-08-05","0","181667","548685","458638","13681","39085","0","3571"
"2022-08-06","0","192226","581947","684600","9013","43017","0","5618"
"2022-08-07","0","213351","614132","819229","16044","43934","0","1349"
"2022-08-08","0","212665","607019","678992","9119","43602","0","5141"
"2022-08-09","0","193718","569208","709070","9027","41282","3016795","0"
"2022-08-10","0","191845","571410","827107","14321","39625","0","8364"
"2022-08-11","0","191611","567549","664873","8970","40145","0","0"
"2022-08-12","0","178824","564064","684895","15322","39833","0","0"
"2022-08-13","0","183965","597850","707527","9905","45397","0","0"
"2022-08-14","0","190010","585807","625092","9124","42856","0","0"
"2022-08-15","0","0","573449","671822","16101","42026","0","24533"
"2022-08-16","0","191718","561293","685729","7651","0","0","6126"
"2022-08-17","0","181883","542029","629878","7670","37224","0","0"
"2022-08-18","0","358066","546091","627745","14180","36548","0","10313"
"2022-08-19","0","0","532008","766079","7597","0","0","0"
"2022-08-20","0","346359","552583","662046","13692","41402","0","0"
"2022-08-21","0","0","574615","598294","8135","45203","0","15087"
"2022-08-22","0","368741","568267","596512","7251","41273","0","4189"
"2022-08-23","0","174537","535613","765318","13571","0","0","4140"
"2022-08-24","0","168505","522922","755299","7978","0","0","4095"
"2022-08-25","0","164935","518902","572994","12021","116017","0","0"
"2022-08-26","0","169525","529770","753238","7313","37249","0","0"
"2022-08-27","0","176978","540396","647981","12930","38708","0","0"
"2022-08-28","0","187936","563005","602707","7643","42256","0","16074"
"2022-08-29","0","187558","543545","565422","11767","40947","0","0"
"2022-08-30","0","167017","469937","680672","6710","35204","0","7904"
"2022-08-31","0","159043","452671","543839","10431","33919","0","0"
"2022-09-01","0","143280","402467","232268","3680","32497","0","0"
"2022-09-02","0","114165","324962","558551","3633","26674","0","10180"
"2022-09-03","0","132012","397714","633593","11633","36611","0","3130"
"2022-09-04","0","0","563679","590697","6705","44164","0","4156"
"2022-09-05","0","333058","484826","564784","7324","37740","0","4081"
"2022-09-06","0","99795","273845","86770","3096","24381","0","2668"
"2022-09-07","0","93525","255619","305457","6109","22977","0","3199"
"2022-09-08","0","92744","255594","313038","3001","22546","0","2023"
"2022-09-09","0","96299","274911","544795","7203","23077","2218101","2030"
"2022-09-10","0","158380","502177","848641","8923","36768","0","2271"
"2022-09-11","0","258145","867584","538596","15385","63294","0","5574"
"2022-09-12","0","195178","652963","676724","6949","51436","0","7108"
"2022-09-13","0","151872","493759","530807","6641","0","0","5645"
"2022-09-14","0","96152","259977","278788","2882","22374","0","3415"
"2022-09-15","0","91184","238280","282950","5295","21648","0","3486"
"2022-09-16","0","86735","237846","382299","2704","21568","0","5631"
"2022-09-17","0","112022","357595","640590","12166","32443","0","3778"
"2022-09-18","0","173014","582028","533853","6729","44111","0","4094"
"2022-09-19","0","143406","461450","253324","5746","34373","0","6783"
"2022-09-20","0","78573","215779","253158","2215","18734","0","4333"
"2022-09-21","0","40966934","210686","661357","27667","18712","0","3914"
"2022-09-22","0","0","327044","1722418","38060","51257","0","4519"
"2022-09-23","0","0","282368","3221512","34120","37141","0","217"
"2022-09-24","0","0","450803","3113963","25204","51893","0","0"
"2022-09-25","0","0","672936","2064363","28693","0","0","0"
"2022-09-26","0","0","500634","1450224","9800","45332","0","0"
"2022-09-27","0","0","231130","1217559","8486","0","0","0"
"2022-09-28","0","0","236532","722958","9507","45955","0","0"
"2022-09-29","0","0","225096","793564","4523","22274","0","0"
"2022-09-30","0","0","244797","812931","7292","23527","0","0"
"2022-10-01","0","0","511226","1237298","23510","43857","0","0"
"2022-10-02","0","0","885331","1374482","21766","70244","0","5057"
"2022-10-03","0","0","753999","1019804","12243","58226","0","4255"
"2022-10-04","0","0","690211","904976","11527","53667","0","5316"
"2022-10-05","0","0","621859","752292","16869","49883","0","3981"
"2022-10-06","0","0","561090","716005","9606","41819","1751766","4078"
"2022-10-07","0","0","527850","673103","8891","39630","0","4256"
"2022-10-08","0","0","457753","415321","9982","35190","0","3476"
"2022-10-09","0","0","301681","400446","4787","27929","0","3158"
"2022-10-10","0","0","276921","352337","7051","24949","0","2862"
"2022-10-11","0","0","243846","338322","3621","22694","0","3752"
"2022-10-12","0","118514","248303","331709","3780","0","1709580","2396"
"2022-10-13","0","77412","251317","346302","5789","21986","0","2259"
"2022-10-14","0","83037","261299","451043","3671","22003","0","2080"
"2022-10-15","0","194451","379624","690448","5755","35986","1702432","2708"
"2022-10-16","0","211463","582662","568225","0","44570","0","4664"
"2022-10-17","0","106807","468255","363660","0","38064","0","4098"
"2022-10-18","0","79507","262062","320535","1559","21936","0","3395"
"2022-10-19","0","74855","252204","341599","0","22442","0","3129"
"2022-10-20","0","83457","250351","305165","0","21682","0","3487"
"2022-10-21","0","85801","260128","469399","2072","22641","5155","0"
"2022-10-22","0","252648","385926","678833","1127","29944","1641120","0"
"2022-10-23","0","171030","595211","640337","697","50891","0","0"
"2022-10-24","0","140976","473305","327239","0","39100","0","0"
"2022-10-25","0","65854","270953","353840","0","23954","0","0"
"2022-10-26","0","148570","263833","333036","68069","0","1597545","0"
"2022-10-27","0","52696","266041","323209","3285","22457","0","0"
"2022-10-28","100000000","95194","279498","457362","6835","23168","0","0"
"2022-10-29","0","238084","390960","630046","6433","0","0","0"
"2022-10-30","0","157911","564388","568013","6391","0","0","0"
"2022-10-31","0","95204","459506","351959","7027","0","0","0"
"2022-11-01","0","177555","284602","384743","3286","0","0","0"
"2022-11-02","0","830532","275825","302218","5686","0","0","0"
"2022-11-03","0","68598","281998","342748","3120","153715","0","0"
"2022-11-04","0","98734","298866","450631","3365","112033","0","0"
"2022-11-05","0","265306","423552","698017","10575","30072","0","0"
"2022-11-06","0","205074","607652","563796","5851","44797","0","0"
"2022-11-07","0","126444","486165","372222","6632","42227","0","0"
"2022-11-08","0","73618","304354","356530","3366","23638","0","0"
"2022-11-09","0","144873","293767","342952","3116","0","0","0"
"2022-11-10","0","115175","303088","355019","5865","25849","0","0"
"2022-11-11","0","53415","313223","519236","3618","26818","1442628","0"
"2022-11-12","0","265064","442889","701657","2379","41691","0","0"
"2022-11-13","0","197778","622770","701780","14608","0","0","0"
"2022-11-14","0","120610","503291","234130","3533","42686","0","0"
"2022-11-15","0","111768","303430","331482","6077","0","1409277","0"
"2022-11-16","0","72444","284846","367961","3085","49885","0","0"
"2022-11-17","0","77531","287527","345577","3128","24830","0","0"
"2022-11-18","0","183978","289379","479419","6082","0","0","0"
"2022-11-19","0","143433","418460","612744","5593","33521","1354006","0"
"2022-11-20","0","178709","616613","690349","9839","51521","0","0"
"2022-11-21","0","170873","499785","402972","3691","45368","1319815","0"
"2022-11-22","0","136901","335361","407039","6695","0","0","0"
"2022-11-23","0","130752","332239","405647","3463","0","0","0"
"2022-11-24","0","79294","338874","404559","1613","0","0","0"
"2022-11-25","0","172773","358128","552481","9814","0","0","0"
"2022-11-26","0","251780","464943","708168","6278","0","0","0"
"2022-11-27","0","92860","612418","627294","10999","0","0","0"
"2022-11-28","0","177033","534940","484364","4430","0","0","0"
"2022-11-29","0","175198","408543","466276","4044","0","0","0"
"2022-11-30","0","145983","395246","431593","7068","0","1178294","16028"
"2022-12-01","0","0","379217","515976","3585","0","0","444"
"2022-12-02","0","928580","384005","606369","7078","0","0","1688"
"2022-12-03","0","106294","468654","734278","6330","0","0","0"
"2022-12-04","0","172268","615005","640718","5341","0","0","1120"
"2022-12-05","0","216516","534416","580498","7798","0","0","1104"
"2022-12-06","0","77448","403973","533395","3570","0","1092520","957"
"2022-12-07","0","162078","407460","557166","6717","0","0","1195"
"2022-12-08","0","126325","428702","546950","4001","0","0","1362"
"2022-12-09","0","124616","411227","627962","4048","0","0","867"
"2022-12-10","0","193445","501673","788363","11466","0","0","804"
"2022-12-11","0","261323","645388","719783","6166","0","1011992","1021"
"2022-12-12","0","101151","540068","505794","4310","0","0","1183"
"2022-12-13","0","117611","391831","510283","7004","0","0","963"
"2022-12-14","0","147923","385886","523445","3895","0","0","776"
"2022-12-15","0","145387","396577","531724","7532","0","0","714"
"2022-12-16","0","144812","409917","513047","4473","0","0","987"
"2022-12-17","0","175719","525929","879866","6321","0","0","1083"
"2022-12-18","0","275827","622810","675309","10857","0","895966","1122"
"2022-12-19","0","250837","546478","657344","5117","0","0","1077"
"2022-12-20","0","42178","523172","681159","8886","0","0","996"
"2022-12-21","0","562676","541024","1104621","24982","0","0","1000"
"2022-12-22","0","233881","873682","1766732","31750","0","0","1043"
"2022-12-23","0","274468","670241","4559686","32476","0","0","1527"
"2022-12-24","0","276887","667558","3385393","17711","0","0","1240"
"2022-12-25","0","127277","665595","2091943","22092","0","0","1209"
"2022-12-26","0","39750","614710","1633879","14324","0","0","1179"
"2022-12-27","0","96930","595561","1435655","11486","0","0","690"
"2022-12-28","0","291546","612936","1213876","16655","0","0","424"
"2022-12-29","0","96333","592547","1113087","0","0","0","1012"
"2022-12-30","0","281461","576902","1040405","21375","0","0","427"
"2022-12-31","0","336396","624401","1080575","16209","0","0","776"
"2023-01-01","0","36450","684071","1042614","8885","0","0","940"
"2023-01-02","0","0","679968","925370","14461","0","0","1059"
"2023-01-03","0","194276","611448","946666","8601","0","0","977"
"2023-01-04","0","154370","586720","887321","7209","0","627456","967"
"2023-01-05","0","65768","586603","850887","13274","0","0","1056"
"2023-01-06","0","236996","581991","901012","7710","0","0","1122"
"2023-01-07","0","341725","619736","914199","2827","0","0","1008"
"2023-01-08","0","255831","643355","883232","18621","0","0","1092"
"2023-01-09","0","244232","641771","915875","7778","0","0","1006"
"2023-01-10","0","96397","636081","877002","13206","0","10465","1056"
"2023-01-11","0","200037","640828","921315","8012","0","10072","1215"
"2023-01-12","0","423295","673343","938336","7484","0","553827","1237"
"2023-01-13","0","129511","691736","998957","14812","0","0","1227"
"2023-01-14","0","165739","761985","951554","8124","0","0","1201"
"2023-01-15","0","322554","747307","903693","2972","0","0","1273"
"2023-01-16","0","281700","738454","885155","18339","0","0","1282"
"2023-01-17","0","417935","733165","913259","7510","0","0","118"
"2023-01-18","0","171832","766663","902577","12699","0","0","0"
"2023-01-19","0","295162","769884","944437","0","0","0","0"
"2023-01-20","0","183476","782548","963915","16544","0","0","1225"
"2023-01-21","0","271006","795928","1212840","14907","0","0","1441"
"2023-01-22","0","638163","938859","1196599","8532","0","0","1545"
"2023-01-23","0","253550","940580","1277910","14343","0","0","1454"
"2023-01-24","0","293685","1030641","1152903","8027","0","406972","1409"
"2023-01-25","0","236513","924667","1075546","7215","0","0","1232"
"2023-01-26","0","351988","861721","1018563","13352","0","0","1071"
"2023-01-27","0","124612","810034","981713","7020","0","0","161"
"2023-01-28","0","426705","782617","936199","6507","0","0","0"
"2023-01-29","0","205105","734880","896478","12044","0","0","0"
"2023-01-30","0","145376","699527","809430","6549","0","0","0"
"2023-01-31","0","141674","672270","829567","11051","0","0","1533"
"2023-02-01","0","791772","660789","795524","6793","0","286479","1133"
"2023-02-02","0","1374761","647913","822808","6266","0","0","1105"
"2023-02-03","0","166422","641505","791518","10897","0","0","1437"
"2023-02-04","0","345176","637637","837832","6130","0","0","1650"
"2023-02-05","0","158614","676123","830010","6449","0","0","1605"
"2023-02-06","0","177649","653305","638040","8703","0","0","1246"
"2023-02-07","0","184850","477922","502972","3362","0","0","994"
"2023-02-08","0","63626","369437","460614","6556","0","0","703"
"2023-02-09","0","126144","350071","443569","3046","0","0","541"
"2023-02-10","0","208889","345760","603163","3171","0","106549","325"
"2023-02-11","0","286597","505155","888184","12526","0","0","769"
"2023-02-12","0","160025","736139","744805","6602","0","0","1256"
"2023-02-13","0","159989","584982","397061","5415","0","0","1565"
"2023-02-14","0","63621","285994","353475","2042","0","60954","1010"
"2023-02-15","0","169932","267446","336093","2248","0","0","601"
"2023-02-16","0","80007","262150","357483","4712","0","0","611"
"2023-02-17","0","213755","281463","598668","2483","0","34860","597"
"2023-02-18","100000000","121013","517869","997629","2917","0","0","637"
"2023-02-19","0","377840","819171","763333","16975","0","0","582"
"2023-02-20","0","40715","611452","351690","1910","0","0","1489"
"2023-02-21","0","110216","257229","323926","4429","0","54975","1101"
"2023-02-22","0","87550","244657","307162","1841","0","0","613"
"2023-02-23","0","90193","242323","326146","2038","0","0","463"
"2023-02-24","0","0","0","0","0","0","0","0"
"2023-02-25","0","431544","701585","1457462","6529","0","0","1527"
"2023-02-26","0","112467","744327","686672","15730","0","0","0"
"2023-02-27","0","0","0","0","0","0","0","0"
"2023-02-28","0","225772","785396","614834","4143","0","0","1436"
"2023-03-01","0","0","221487","290480","4090","0","0","400"
"2023-03-02","0","718486","223450","299013","1744","0","178709","394"
"2023-03-03","0","148567","237853","498241","2620","0","0","449"
"2023-03-04","0","149218","453856","903103","10483","0","0","423"
"2023-03-05","0","389715","745418","690322","6172","0","0","569"
"2023-03-06","0","61868","548248","297098","4467","0","0","1231"
"2023-03-07","0","86396","214059","261889","1679","0","225376","823"
"2023-03-08","0","111417","207253","296297","2103","0","0","507"
"2023-03-09","0","99444","234496","276735","861","0","0","557"
"2023-03-10","0","67827","211492","443178","1810","0","0","477"
"2023-03-11","0","172568","384704","823669","5737","0","0","308"
"2023-03-12","0","259066","681059","649187","10100","0","0","574"
"2023-03-13","0","162495","519474","281813","1769","0","281612","716"
"2023-03-14","0","72026","201615","246982","3610","0","0","814"
"2023-03-15","0","88808","192132","246680","1533","0","0","7"
"2023-03-16","0","86679","195862","256259","1886","0","0","203"
"2023-03-17","0","64107","210296","441881","4229","0","316020","366"
"2023-03-18","0","215080","384991","788219","5738","0","0","0"
"2023-03-19","0","244148","665384","625694","8644","0","0","1289"
"2023-03-20","0","108694","498796","276356","0","0","0","883"
"2023-03-21","0","122050","196310","239396","7922","0","0","699"
"2023-03-22","0","73829","187383","531876","20085","0","374558","263"
"2023-03-23","0","120238","341010","1618232","28981","0","0","206"
"2023-03-24","0","127664","259648","3511658","19452","0","0","86"
"2023-03-25","0","305240","477511","4534080","35427","0","398333","0"
"2023-03-26","0","180984","746668","2989253","18155","0","0","1242"
"2023-03-27","0","204128","519889","1866646","14596","0","0","1198"
"2023-03-28","0","66880","207167","1147267","6502","0","0","715"
"2023-03-29","0","76394","212154","795241","6389","0","0","434"
"2023-03-30","0","98320","200017","622251","8458","0","441648","426"
"2023-03-31","0","69041","204467","734478","5269","0","0","402"
"2023-04-01","0","0","393751","1157590","15978","0","0","448"
"2023-04-02","0","2456192","682321","971144","9468","0","0","954"
"2023-04-03","0","82855","532441","644082","5297","0","0","0"
"2023-04-04","0","84068","245849","629729","8469","0","480183","1228"
"2023-04-05","0","196507","341929","833652","8321","0","4740","498"
"2023-04-06","0","164860","524133","467660","5021","0","0","799"
"2023-04-07","0","77237","211040","512762","6669","0","26688","90"
"2023-04-08","0","175166","312221","771132","7391","0","0","0"
"2023-04-09","0","171140","547039","676005","10937","0","0","0"
"2023-04-10","0","157931","429834","372549","3054","0","0","0"
"2023-04-11","0","53168","168771","320467","3106","0","0","0"
"2023-04-12","0","59619","161366","320585","4747","0","0","0"
"2023-04-13","0","64454","162954","300412","2405","0","0","0"
"2023-04-14","0","58406","172848","425616","5821","0","560116","0"
"2023-04-15","0","257061","329362","762735","7406","0","0","0"
"2023-04-16","0","176262","590398","636371","6625","0","0","0"
"2023-04-17","0","85130","449476","316656","5479","0","594235","0"
"2023-04-18","0","58102","165485","289758","2158","0","0","2203"
"2023-04-19","0","93668","159461","254609","2777","0","0","402"
"2023-04-20","0","55995","162837","292305","4112","0","0","397"
"2023-04-21","0","78136","182168","449335","3204","0","0","0"
"2023-04-22","0","134624","347180","686663","9682","0","0","446"
"2023-04-23","0","200592","517860","359370","2797","0","0","782"
"2023-04-24","0","69511","218627","269289","2854","0","0","747"
"2023-04-25","0","86898","167316","258533","4040","0","0","481"
"2023-04-26","0","35505","159447","235270","2045","0","674116","457"
"2023-04-27","0","100167","159440","249404","3824","0","5855","428"
"2023-04-28","0","64312","172515","448232","2884","0","0","342"
"2023-04-29","0","323005","379724","910881","7338","0","0","383"
"2023-04-30","0","241380","732133","889501","12174","0","0","893"
"2023-05-01","0","0","685377","858373","6376","0","0","1250"
"2023-05-02","0","2388522","650497","759804","5671","0","0","1124"
"2023-05-03","0","139061","555833","644403","8627","0","0","1012"
"2023-05-04","0","116700","438308","315128","2074","0","0","956"
"2023-05-05","0","65119","180172","269960","4063","0","0","652"
"2023-05-06","0","56881","171113","360680","2110","0","0","244"
"2023-05-07","0","226362","271646","580620","5162","0","0","412"
"2023-05-08","0","56937","431431","247674","4286","0","0","714"
"2023-05-09","0","97710","156371","227019","1672","0","0","627"
"2023-05-10","0","42432","147187","219263","2143","0","0","368"
"2023-05-11","0","46541","149008","212644","3175","0","808076","376"
"2023-05-12","0","114848","154536","381145","1947","0","0","348"
"2023-05-13","0","177025","296750","686863","8508","0","0","132"
"2023-05-14","0","245205","551109","580339","4709","0","0","647"
"2023-05-15","0","25091","439613","268440","4068","0","0","917"
"2023-05-16","0","75381","163197","226461","1676","0","0","588"
"2023-05-17","0","88387","155472","226806","3155","0","0","361"
"2023-05-18","0","63721","159513","223464","1552","0","0","350"
"2023-05-19","0","65892","161014","348426","2031","0","0","377"
"2023-05-20","0","261804","288546","655586","7284","0","0","380"
"2023-05-21","0","161873","541545","569435","4682","0","0","631"
"2023-05-22","0","57939","426636","252182","3768","0","0","813"
"2023-05-23","0","61038","160841","212751","1530","0","911266","603"
"2023-05-24","0","62669","151716","209508","1744","0","0","235"
"2023-05-25","0","89048","151696","217240","3032","0","0","154"
"2023-05-26","0","69101","163380","354058","1755","0","926301","0"
"2023-05-27","0","125574","306495","682880","4467","0","0","0"
"2023-05-28","0","313925","562601","589280","7585","0","939057","0"
"2023-05-29","0","54984","433408","248458","1818","0","0","0"
"2023-05-30","0","50033","162659","226005","3276","0","0","927"
"2023-05-31","0","56288","154153","230760","1380","0","0","319"
"2023-06-01","0","0","171187","308137","2357","0","0","331"
"2023-06-02","0","326048","237574","340230","3933","0","0","437"
"2023-06-03","0","163923","288418","638982","4487","0","0","437"
"2023-06-04","0","160247","525266","530386","7262","0","0","581"
"2023-06-05","0","162323","426417","286326","1839","0","0","786"
"2023-06-06","0","78690","206915","263457","2126","0","0","526"
"2023-06-07","0","81897","219709","304603","3760","0","0","343"
"2023-06-08","0","77560","221661","297256","1766","0","0","396"
"2023-06-09","0","105946","228737","396502","2198","0","0","433"
"2023-06-10","0","217616","337872","683462","7638","0","0","182"
"2023-06-11","0","100531","568576","590094","4350","0","1036411","756"
"2023-06-12","0","210075","456255","283094","3968","0","9699","855"
"2023-06-13","0","75592","200818","261427","1729","0","0","643"
"2023-06-14","0","74631","191783","257574","1888","0","1059192","16"
"2023-06-15","0","70636","194797","253250","3224","0","0","0"
"2023-06-16","0","142301","210006","389105","1813","0","0","0"
"2023-06-17","0","144425","316320","657363","4319","0","0","0"
"2023-06-18","0","211064","537166","583017","7609","0","0","0"
"2023-06-19","0","129005","456423","330924","2083","0","0","0"
"2023-06-20","0","88186","244943","331294","3835","0","0","0"
"2023-06-21","0","95021","245851","458689","2099","0","0","592"
"2023-06-22","0","169303","391131","901930","5254","0","0","425"
"2023-06-23","0","381919","745577","729567","8613","0","0","736"
"2023-06-24","0","168885","575587","598830","4187","0","0","973"
"2023-06-25","0","163775","451613","237021","2465","0","0","855"
"2023-06-26","0","74240","263595","340217","3879","0","0","597"
"2023-06-27","0","130952","274674","425062","2278","0","0","439"
"2023-06-28","0","192582","316365","939734","51471","0","0","439"
"2023-06-29","0","222893","559945","1771070","30328","0","0","814"
"2023-06-30","0","219055","503294","5778916","18825","0","0","731"
"2023-07-01","0","0","597318","3220816","26810","0","0","712"
"2023-07-02","0","2587896","680456","2361074","13338","0","0","874"
"2023-07-03","0","165417","594027","1252822","15287","0","0","966"
"2023-07-04","0","239995","488560","1166545","8012","0","1265337","800"
"2023-07-05","0","168984","500763","1022215","12152","0","0","786"
"2023-07-06","0","90050","506571","988548","6817","0","0","1088"
"2023-07-07","0","316109","508195","625878","10536","0","1308554","244"
"2023-07-08","0","150180","549992","882994","7003","0","0","0"
"2023-07-09","0","273102","591499","993487","6834","0","0","0"
"2023-07-10","0","84814","576424","811777","10228","0","0","0"
"2023-07-11","0","238792","508316","781007","5370","0","0","0"
"2023-07-12","0","224723","493601","839889","8674","0","0","0"
"2023-07-13","0","192455","505724","544438","5425","0","0","1012"
"2023-07-14","0","189227","499093","682760","8933","0","1396840","815"
"2023-07-15","0","172159","502540","644563","5521","0","16905","774"
"2023-07-16","0","164183","526925","935658","10070","0","14718","793"
"2023-07-17","0","205272","530883","511546","5167","0","13383","879"
"2023-07-18","0","182298","474387","633027","8208","0","0","0"
"2023-07-19","0","116866","471250","773450","4814","0","1465011","1612"
"2023-07-20","0","145115","473860","526042","7960","0","13580","831"
"2023-07-21","0","247005","469489","835532","5006","0","0","823"
"2023-07-22","0","201949","476778","409729","5068","0","0","866"
"2023-07-23","0","209176","515036","711488","9173","0","0","855"
"2023-07-24","0","118968","521395","749492","5020","0","1523333","934"
"2023-07-25","0","212092","474199","720318","4650","0","0","866"
"2023-07-26","0","72929","469994","751017","7879","0","1547527","882"
"2023-07-27","0","276479","473577","579505","4900","0","12516","798"
"2023-07-28","0","84624","481296","639303","7296","0","0","869"
"2023-07-29","0","295435","495149","562078","4887","0","1579431","888"
"2023-07-30","0","218601","534895","749577","4679","0","0","906"
"2023-07-31","0","75166","529856","3863751","8195","0","0","865"
"2023-08-01","0","0","494338","0","4732","0","1611179","848"
"2023-08-02","0","737886","491747","537055","4255","0","8831","0"
"2023-08-03","100000000","230525","488656","596815","7521","0","7875","1889"
"2023-08-04","0","155852","481178","81138","4358","0","8373","765"
"2023-08-05","0","173795","503622","860838","8135","0","0","936"
"2023-08-06","0","177966","552750","669767","4824","0","0","0"
"2023-08-07","0","244013","541655","700091","4561","0","1662241","2120"
"2023-08-08","0","189828","500961","674112","7620","0","0","1040"
"2023-08-09","0","154263","492277","562788","4584","0","1679206","970"
"2023-08-10","0","198258","480213","700785","7330","0","0","957"
"2023-08-11","0","145377","479181","591359","4097","0","1695014","961"
"2023-08-12","0","202195","485830","584869","4047","0","7928","920"
"2023-08-13","0","210165","512297","539758","7010","0","0","634"
"2023-08-14","0","193721","504647","884012","4068","0","0","1030"
"2023-08-15","0","197413","480490","675961","6975","0","0","144"
"2023-08-16","0","154228","473870","556147","4029","0","0","0"
