"日期","一星","二星","三星","四星","五星"
"2022-08-20","377","119","126","212","690"
"2022-08-21","246","89","90","149","461"
"2022-08-22","106","36","51","61","196"
"2022-08-23","595","164","178","304","686"
"2022-08-24","355","71","101","142","8"
"2022-08-25","408","114","148","196","695"
"2022-08-26","42","12","10","19","90"
"2022-08-27","453","126","153","196","784"
"2022-08-28","451","153","161","252","937"
"2022-08-29","282","115","104","199","552"
"2022-08-30","460","123","162","248","994"
"2022-08-31","0","0","0","0","0"
"2022-09-01","525","175","180","322","2147"
"2022-09-02","0","0","0","0","0"
"2022-09-03","0","0","0","0","0"
"2022-09-04","1063","297","361","500","1652"
"2022-09-05","319","86","111","178","739"
"2022-09-06","14","6","6","14","41"
"2022-09-07","197","46","61","94","370"
"2022-09-08","0","0","0","0","0"
"2022-09-09","351","84","99","172","1351"
"2022-09-10","248","69","130","150","406"
"2022-09-11","0","0","0","0","0"
"2022-09-12","417","169","175","308","1108"
"2022-09-13","313","92","131","191","794"
"2022-09-14","365","96","112","187","574"
"2022-09-15","0","0","0","0","0"
"2022-09-16","95","-14","-27","-23","-1560"
"2022-09-17","-138","-57","-128","-240","-3531"
"2022-09-18","0","0","0","0","0"
"2022-09-19","501","194","216","384","1330"
"2022-09-20","117","22","23","60","-148"
"2022-09-21","0","0","0","0","0"
"2022-09-22","98","52","48","190","109"
"2022-09-23","5504","1742","2031","3262","13691"
"2022-09-24","995","321","397","651","2692"
"2022-09-25","1017","385","567","880","3809"
"2022-09-26","374","123","133","274","1502"
"2022-09-27","485","152","181","303","920"
"2022-09-28","473","148","129","211","176"
"2022-09-29","310","66","89","120","176"
"2022-09-30","253","59","71","133","71"
"2022-10-01","482","156","193","325","1110"
"2022-10-02","578","211","244","410","1805"
"2022-10-03","148","29","35","59","173"
"2022-10-04","877","332","306","493","1808"
"2022-10-05","361","75","136","233","516"
"2022-10-06","43","6","17","12","47"
"2022-10-07","635","184","198","344","1268"
"2022-10-08","268","91","88","181","466"
"2022-10-09","0","0","0","0","0"
"2022-10-10","388","93","119","217","161"
"2022-10-11","35","6","2","15","74"
"2022-10-12","166","50","45","62","203"
"2022-10-13","362","93","147","208","610"
"2022-10-14","187","42","44","96","323"
"2022-10-15","131","53","57","119","256"
"2022-10-16","309","90","129","228","766"
"2022-10-17","49","15","9","17","-42"
"2022-10-18","397","137","139","273","473"
"2022-10-19","126","49","62","86","227"
"2022-10-20","0","0","0","0","0"
"2022-10-21","293","120","104","194","395"
"2022-10-22","0","0","0","0","0"
"2022-10-23","0","0","0","0","0"
"2022-10-24","463","132","207","332","1215"
"2022-10-25","0","0","0","0","0"
"2022-10-26","408","114","165","226","832"
"2022-10-27","128","15","48","15","-268"
"2022-10-28","155","37","73","98","379"
"2022-10-29","0","0","0","0","0"
"2022-10-30","357","144","156","204","841"
"2022-10-31","0","0","0","0","0"
"2022-11-01","558","152","172","282","1280"
"2022-11-02","0","0","0","0","0"
"2022-11-03","201","56","62","114","402"
"2022-11-04","208","69","57","86","401"
"2022-11-05","142","64","61","97","411"
"2022-11-06","232","57","97","147","552"
"2022-11-07","0","0","0","0","0"
"2022-11-08","412","60","78","138","475"
"2022-11-09","264","42","49","101","347"
"2022-11-10","0","0","0","0","0"
"2022-11-11","255","54","65","150","450"
"2022-11-12","218","42","54","93","402"
"2022-11-13","385","111","155","251","1025"
"2022-11-14","0","0","0","0","0"
"2022-11-15","285","60","122","128","679"
"2022-11-16","283","47","62","131","437"
"2022-11-17","0","0","0","0","0"
"2022-11-18","334","88","104","172","706"
"2022-11-19","201","46","80","147","476"
"2022-11-20","238","80","86","176","742"
"2022-11-21","244","87","78","121","577"
"2022-11-22","229","72","80","115","431"
"2022-11-23","115","25","35","56","255"
"2022-11-24","0","0","0","0","0"
"2022-11-25","317","79","84","123","-68"
"2022-11-26","377","133","110","200","881"
"2022-11-27","0","0","0","0","0"
"2022-11-28","938","261","322","530","2291"
"2022-11-29","331","80","107","213","756"
"2022-11-30","323","98","106","168","724"
"2022-12-01","0","0","0","0","0"
"2022-12-02","291","66","123","130","595"
"2022-12-03","526","132","176","281","1097"
"2022-12-04","425","110","167","265","1290"
"2022-12-05","0","0","0","0","0"
"2022-12-06","339","89","102","204","989"
"2022-12-07","335","128","171","351","1412"
"2022-12-08","390","161","198","422","1646"
"2022-12-09","288","91","113","205","747"
"2022-12-10","0","0","0","0","0"
"2022-12-11","643","181","288","399","1687"
"2022-12-12","0","0","0","0","0"
"2022-12-13","284","92","126","162","735"
"2022-12-14","327","91","116","172","826"
"2022-12-15","273","88","75","168","547"
"2022-12-16","574","169","112","219","546"
"2022-12-17","0","0","0","0","0"
"2022-12-18","355","95","114","221","666"
"2022-12-19","0","0","0","0","0"
"2022-12-20","1114","292","328","560","2000"
"2022-12-21","255","24","100","430","710"
"2022-12-22","206","34","44","117","105"
"2022-12-23","13247","4083","5214","8781","37125"
"2022-12-24","507","92","124","175","522"
"2022-12-25","2692","747","888","1329","4423"
"2022-12-26","0","0","0","0","0"
"2022-12-27","1233","330","388","611","1738"
"2022-12-28","0","0","0","0","0"
"2022-12-29","2286","480","632","989","3256"
"2022-12-30","1077","243","305","463","1518"
"2022-12-31","538","124","205","356","1072"
"2023-01-01","532","161","174","303","1156"
"2023-01-02","484","166","210","274","983"
"2023-01-03","493","118","178","246","661"
"2023-01-04","685","158","224","277","1137"
"2023-01-05","473","156","159","229","879"
"2023-01-06","480","134","164","262","912"
"2023-01-07","442","124","147","271","982"
"2023-01-08","316","104","127","255","833"
"2023-01-09","445","147","148","281","905"
"2023-01-10","371","127","137","180","-63"
"2023-01-11","326","127","150","241","763"
"2023-01-12","385","133","174","250","863"
"2023-01-13","471","167","202","288","875"
"2023-01-14","416","155","174","290","1045"
"2023-01-15","456","156","180","305","964"
"2023-01-16","455","172","179","274","982"
"2023-01-17","382","118","163","308","826"
"2023-01-18","471","152","169","312","920"
"2023-01-19","405","136","170","325","1077"
"2023-01-20","469","145","220","362","986"
"2023-01-21","483","154","191","380","1139"
"2023-01-22","456","176","211","377","1175"
"2023-01-23","560","209","213","364","1142"
"2023-01-24","475","199","226","309","1173"
"2023-01-25","330","113","139","249","822"
"2023-01-26","362","134","149","283","863"
"2023-01-27","376","139","145","246","764"
"2023-01-28","356","103","139","220","742"
"2023-01-29","467","148","133","257","844"
"2023-01-30","302","79","101","167","616"
"2023-01-31","365","116","129","210","639"
"2023-02-01","297","113","154","172","520"
"2023-02-02","-179","-102","-134","-191","-922"
"2023-02-03","315","92","106","171","253"
"2023-02-04","109","31","51","15","106"
"2023-02-05","68","26","41","17","-258"
"2023-02-06","325","128","138","177","421"
"2023-02-07","201","43","71","103","193"
"2023-02-08","-54","-42","-58","-96","-444"
"2023-02-09","-214","-80","-126","-185","-926"
"2023-02-10","-258","-50","-68","-140","-1054"
"2023-02-11","134","55","76","89","278"
"2023-02-12","295","130","146","217","596"
"2023-02-13","171","56","51","76","352"
"2023-02-14","234","76","58","106","94"
"2023-02-15","116","27","39","56","101"
"2023-02-16","108","22","33","54","77"
"2023-02-17","60","53","30","61","-154"
"2023-02-18","63","4","1","22","74"
"2023-02-19","383","139","179","288","721"
"2023-02-20","248","73","111","178","613"
"2023-02-21","144","31","49","45","165"
"2023-02-22","157","45","35","61","179"
"2023-02-23","103","19","4","27","-593"
"2023-02-24","126","36","41","60","20"
"2023-02-25","138","96","115","156","335"
"2023-02-26","310","149","195","268","809"
"2023-02-27","232","112","100","130","-5"
"2023-02-28","64","18","21","8","80"
"2023-03-01","195","75","62","62","-3"
"2023-03-02","122","33","52","58","83"
"2023-03-03","124","65","37","63","103"
"2023-03-04","67","50","44","63","145"
"2023-03-05","447","245","288","350","755"
"2023-03-06","212","113","135","190","502"
"2023-03-07","53","20","19","39","86"
"2023-03-08","139","38","39","30","-360"
"2023-03-09","87","46","33","84","39"
"2023-03-10","106","47","37","46","-35"
"2023-03-11","38","39","26","22","56"
"2023-03-12","393","169","199","315","540"
"2023-03-13","278","108","125","183","384"
"2023-03-14","114","40","44","45","12"
"2023-03-15","123","25","21","31","68"
"2023-03-16","143","39","42","80","74"
"2023-03-17","135","46","46","55","9"
"2023-03-18","237","59","82","98","294"
"2023-03-19","299","110","85","161","475"
"2023-03-20","293","86","102","165","415"
"2023-03-21","125","17","37","27","-59"
"2023-03-22","520","84","129","53","-379"
"2023-03-23","7042","1870","2141","3152","12601"
"2023-03-24","1310","387","500","792","3124"
"2023-03-25","351","156","177","292","1029"
"2023-03-26","1642","823","1076","1650","6410"
"2023-03-27","599","275","268","445","1794"
"2023-03-28","377","108","124","208","842"
"2023-03-29","280","94","92","161","426"
"2023-03-30","196","52","64","107","162"
"2023-03-31","156","46","78","93","29"
"2023-04-01","291","138","166","237","700"
"2023-04-02","476","215","234","383","1281"
"2023-04-03","339","115","141","230","816"
"2023-04-04","111","21","16","23","-678"
"2023-04-05","135","63","50","73","-478"
"2023-04-06","440","144","152","225","294"
"2023-04-07","85","-3","-1","-9","-669"
"2023-04-08","120","39","40","33","-420"
"2023-04-09","223","100","52","103","-19"
"2023-04-10","229","67","75","130","-297"
"2023-04-11","77","2","-25","-39","-808"
"2023-04-12","78","0","-8","-13","-688"
"2023-04-13","97","16","18","7","-367"
"2023-04-14","-269","-131","-213","-377","-4661"
"2023-04-15","-282","-99","-186","-351","-4630"
"2023-04-16","208","35","-27","-56","-3384"
"2023-04-17","-74","-53","-35","-180","-3460"
"2023-04-18","103","23","37","25","66"
"2023-04-19","72","26","23","36","57"
"2023-04-20","95","48","53","55","239"
"2023-04-21","-127","-97","-157","-276","-3920"
"2023-04-22","-152","-111","-92","-202","-3705"
"2023-04-23","294","117","99","195","823"
"2023-04-24","-201","-92","-142","-319","-3922"
"2023-04-25","-195","-115","-173","-288","-3961"
"2023-04-26","-214","-87","-160","-313","-4083"
"2023-04-27","-147","-108","-164","-297","-4018"
"2023-04-28","-112","-75","-173","-292","-3983"
"2023-04-29","126","60","74","10","-695"
"2023-04-30","326","100","150","225","-21"
"2023-05-01","278","91","89","140","-214"
"2023-05-02","277","89","93","109","-238"
"2023-05-03","130","40","69","105","257"
"2023-05-04","226","93","76","109","287"
"2023-05-05","130","63","79","47","-227"
"2023-05-06","67","19","30","34","-81"
"2023-05-07","98","15","30","41","50"
"2023-05-08","235","83","93","130","432"
"2023-05-09","97","12","23","31","61"
"2023-05-10","45","25","4","15","-30"
"2023-05-11","63","21","34","27","28"
"2023-05-12","112","26","38","40","239"
"2023-05-13","129","63","74","92","192"
"2023-05-14","270","123","115","208","659"
"2023-05-15","177","78","124","147","533"
"2023-05-16","79","21","13","27","-40"
"2023-05-17","78","24","33","29","-18"
"2023-05-18","-6","-14","6","-62","-1112"
"2023-05-19","83","27","43","45","198"
"2023-05-20","74","38","39","32","-1252"
"2023-05-21","246","110","121","182","675"
"2023-05-22","155","50","60","72","-476"
"2023-05-23","-2","26","-40","-116","-1865"
"2023-05-24","83","39","34","58","-223"
"2023-05-25","56","17","19","28","-5"
"2023-05-26","-63","-36","-64","-157","-2147"
"2023-05-27","89","41","54","63","232"
"2023-05-28","176","88","57","83","-248"
"2023-05-29","142","74","74","126","485"
"2023-05-30","76","4","14","-23","-614"
"2023-05-31","71","31","25","33","140"
"2023-06-01","49","-17","-18","-25","-745"
"2023-06-02","94","31","45","43","-71"
"2023-06-03","29","9","-31","-50","-1262"
"2023-06-04","95","58","63","47","-903"
"2023-06-05","42","9","30","-28","-966"
"2023-06-06","117","54","38","72","-94"
"2023-06-07","-304","-211","-274","-481","-6877"
"2023-06-08","-234","-103","-167","-320","-4307"
"2023-06-09","-112","-37","-106","-193","-2952"
"2023-06-10","162","53","64","72","217"
"2023-06-11","-128","-4","-61","-162","-3980"
"2023-06-12","211","96","98","159","591"
"2023-06-13","12","4","-25","-45","-1150"
"2023-06-14","-29","-28","-38","-106","-1428"
"2023-06-15","62","23","-3","-10","-475"
"2023-06-16","35","12","32","-3","-515"
"2023-06-17","55","48","3","23","-376"
"2023-06-18","-278","-50","-92","-99","-1407"
"2023-06-19","144","49","31","43","-676"
"2023-06-20","17","22","10","-35","-738"
"2023-06-21","32","0","-16","-49","-1113"
"2023-06-22","113","53","48","40","-452"
"2023-06-23","270","132","120","151","-99"
"2023-06-24","264","91","73","102","-629"
"2023-06-25","82","44","12","18","-934"
"2023-06-26","-206","-50","-96","-186","-2049"
"2023-06-27","127","54","39","64","180"
"2023-06-28","127","82","-24","-104","-2391"
"2023-06-29","1324","549","639","932","3236"
"2023-06-30","0","0","0","0","0"
"2023-07-01","0","0","0","0","0"
"2023-07-02","0","0","0","0","0"
"2023-07-03","0","0","0","0","0"
"2023-07-04","6482","2623","3056","4299","13598"
"2023-07-05","225","98","130","128","-886"
"2023-07-06","303","116","118","171","-831"
"2023-07-07","197","104","57","77","-995"
"2023-07-08","203","53","80","-11","-1903"
"2023-07-09","296","169","123","137","-442"
"2023-07-10","288","84","99","136","-356"
"2023-07-11","381","131","154","206","349"
"2023-07-12","285","142","135","160","173"
"2023-07-13","329","126","134","148","-58"
"2023-07-14","380","145","130","200","532"
"2023-07-15","182","64","59","72","-414"
"2023-07-16","675","234","287","366","1030"
"2023-07-17","344","108","149","187","485"
"2023-07-18","366","112","131","194","515"
"2023-07-19","318","106","144","154","366"
"2023-07-20","369","140","132","193","491"
"2023-07-21","185","81","51","18","-690"
"2023-07-22","291","131","105","150","420"
"2023-07-23","310","120","125","128","412"
"2023-07-24","298","124","100","179","411"
"2023-07-25","319","90","110","170","422"
"2023-07-26","230","82","101","135","264"
"2023-07-27","376","175","197","216","319"
"2023-07-28","311","110","102","119","424"
"2023-07-29","268","48","83","25","-308"
"2023-07-30","1718","158","155","193","70"
"2023-07-31","1275","157","125","127","156"
"2023-08-01","909","13","-47","-125","-3068"
"2023-08-02","545","-41","-123","-265","-4563"
"2023-08-03","276","-11","-139","-298","-4727"
"2023-08-04","449","45","33","-34","-1519"
"2023-08-05","504","108","93","98","191"
"2023-08-06","437","91","112","153","330"
"2023-08-07","429","104","104","125","392"
"2023-08-08","509","106","113","162","331"
"2023-08-09","418","104","77","149","352"
"2023-08-10","318","97","102","96","273"
"2023-08-11","696","120","92","137","298"
"2023-08-12","646","100","137","177","38"
"2023-08-13","637","157","144","148","503"
"2023-08-14","522","112","130","145","395"
"2023-08-15","684","170","178","240","469"
"2023-08-16","837","150","157","170","586"
"2023-08-17","694","172","124","250","659"
"2023-08-18","682","149","120","159","641"
"2023-08-19","520","98","144","152","419"
"2023-08-20","457","121","143","165","557"
"2023-08-21","437","112","129","172","580"
"2023-08-22","439","87","107","167","479"
"2023-08-23","477","126","122","172","466"
"2023-08-24","358","66","124","163","621"
"2023-08-25","435","86","107","156","548"
"2023-08-26","448","137","107","144","617"
"2023-08-27","379","100","100","186","623"
"2023-08-28","463","179","176","233","859"
"2023-08-29","366","112","86","147","555"
"2023-08-30","370","85","109","151","531"
"2023-08-31","293","87","100","142","542"
"2023-09-01","270","72","86","134","458"
"2023-09-02","226","68","47","92","281"
"2023-09-03","287","54","98","177","486"
"2023-09-04","258","54","61","136","458"
"2023-09-05","145","24","38","48","124"
"2023-09-06","125","38","28","43","71"
"2023-09-07","127","20","26","45","66"
"2023-09-08","141","28","29","54","152"
"2023-09-09","207","46","71","88","284"
"2023-09-10","361","115","125","145","649"
"2023-09-11","286","98","95","151","533"
"2023-09-12","140","35","31","55","143"
"2023-09-13","56","0","43","73","-159"
"2023-09-14","3894","1073","1293","1848","7792"
"2023-09-15","1282","380","449","627","2435"
"2023-09-16","1226","433","523","777","3026"
"2023-09-17","1055","415","501","708","3027"
"2023-09-18","625","215","260","360","1401"
"2023-09-19","139","68","60","101","-447"
"2023-09-20","316","93","73","110","328"
"2023-09-21","314","81","64","84","359"
"2023-09-22","231","82","90","67","358"
"2023-09-23","312","99","116","149","499"
"2023-09-24","411","167","150","277","896"
"2023-09-25","284","92","107","179","580"
"2023-09-26","213","49","24","78","188"
"2023-09-27","-640","-247","-307","-445","-1487"
"2023-09-28","163","45","61","69","244"
"2023-09-29","271","92","117","173","513"
"2023-09-30","406","155","187","297","984"
"2023-10-01","440","158","181","277","808"
"2023-10-02","373","137","157","219","467"
"2023-10-03","404","69","139","178","534"
"2023-10-04","293","107","116","157","479"
"2023-10-05","243","71","96","79","-54"
"2023-10-06","281","92","93","139","217"
"2023-10-07","208","57","65","94","289"
"2023-10-08","88","13","24","24","-50"
"2023-10-09","124","18","30","28","-59"
"2023-10-10","133","21","38","32","76"
"2023-10-11","86","23","14","22","82"
"2023-10-12","116","28","40","18","29"
"2023-10-13","101","26","31","35","126"
"2023-10-14","175","39","42","48","172"
"2023-10-15","220","70","74","126","431"
"2023-10-16","220","69","73","118","335"
"2023-10-17","103","21","32","48","107"
"2023-10-18","99","24","24","45","120"
"2023-10-19","83","12","21","36","105"
"2023-10-20","98","25","13","45","168"
"2023-10-21","137","27","24","36","46"
"2023-10-22","229","48","81","84","321"
"2023-10-23","188","55","61","95","384"
"2023-10-24","142","27","32","35","134"
"2023-10-25","112","28","30","29","75"
"2023-10-26","104","24","22","19","87"
"2023-10-27","112","30","25","29","97"
"2023-10-28","167","46","31","63","126"
"2023-10-29","27","16","20","10","23"
"2023-10-30","470","118","134","169","732"
"2023-10-31","1051","20","27","32","135"
"2023-11-01","589","20","21","32","95"
"2023-11-02","231","22","31","41","127"
"2023-11-03","152","16","8","21","60"
"2023-11-04","242","33","26","48","194"
"2023-11-05","438","64","70","105","471"
"2023-11-06","329","64","56","76","407"
"2023-11-07","166","26","25","39","175"
"2023-11-08","159","17","27","54","141"
"2023-11-09","116","15","14","42","127"
"2023-11-10","175","18","17","14","-646"
"2023-11-11","227","30","64","97","354"
"2023-11-12","229","61","62","88","335"
"2023-11-13","197","51","52","94","316"
"2023-11-14","109","18","12","32","117"
"2023-11-15","122","17","16","29","54"
"2023-11-16","112","21","30","13","99"
"2023-11-17","97","15","23","46","128"
"2023-11-18","167","29","48","51","222"
"2023-11-19","229","84","63","115","452"
"2023-11-20","200","45","51","90","367"
"2023-11-21","175","22","35","44","180"
"2023-11-22","120","29","25","48","40"
"2023-11-23","149","20","38","39","139"
"2023-11-24","171","24","29","52","184"
"2023-11-25","196","43","-20","-10","138"
"2023-11-26","247","50","62","81","426"
"2023-11-27","236","61","55","97","356"
"2023-11-28","139","24","21","19","98"
"2023-11-29","146","33","19","38","98"
"2023-11-30","147","38","36","55","208"
"2023-12-01","208","40","60","42","160"
"2023-12-02","138","27","41","83","218"
"2023-12-03","323","74","88","150","651"
"2023-12-04","231","50","68","124","503"
"2023-12-05","176","32","16","-5","112"
"2023-12-06","158","24","29","44","191"
"2023-12-07","154","29","20","7","50"
"2023-12-08","122","13","25","39","191"
"2023-12-09","171","23","37","62","172"
"2023-12-10","256","60","102","128","580"
"2023-12-11","235","64","63","90","504"
"2023-12-12","177","24","13","14","139"
"2023-12-13","160","32","36","47","201"
"2023-12-14","95","4","-1","-4","-138"
"2023-12-15","66","-13","-3","8","-61"
"2023-12-16","-107","-52","-19","-61","-228"
"2023-12-17","268","67","82","148","495"
"2023-12-18","194","35","63","107","439"
"2023-12-19","129","26","28","35","160"
"2023-12-20","164","13","31","11","250"
"2023-12-21","3778","1037","1362","2009","9700"
"2023-12-22","982","305","282","495","2229"
"2023-12-23","744","244","319","610","2388"
"2023-12-24","622","247","298","527","2231"
"2023-12-25","489","144","175","289","1369"
"2023-12-26","309","86","83","124","512"
"2023-12-27","301","47","71","82","387"
"2023-12-28","215","55","67","96","329"
"2023-12-29","234","53","8","30","107"
"2023-12-30","352","99","62","149","428"
"2023-12-31","407","128","148","248","947"
"2024-01-01","340","85","125","185","821"
"2024-01-02","269","44","83","137","515"
"2024-01-03","59","13","24","25","103"
"2024-01-04","267","36","63","-27","-164"
"2024-01-05","306","51","37","-87","-296"
"2024-01-06","196","30","43","83","243"
"2024-01-07","312","56","121","167","671"
"2024-01-08","222","60","80","128","499"
"2024-01-09","163","30","35","-48","-53"
"2024-01-10","130","24","40","47","199"
"2024-01-11","128","30","39","-45","-224"
"2024-01-12","180","36","46","70","220"
"2024-01-13","181","50","60","79","287"
"2024-01-14","301","63","81","160","662"
"2024-01-15","240","73","70","109","624"
"2024-01-16","124","30","38","62","229"
"2024-01-17","208","27","50","63","254"
"2024-01-18","213","34","64","80","280"
"2024-01-19","197","36","74","65","344"
"2024-01-20","219","36","62","126","441"
"2024-01-21","248","65","99","150","609"
"2024-01-22","251","59","86","133","533"
"2024-01-23","149","41","39","64","309"
"2024-01-24","144","18","2","61","319"
"2024-01-25","304","70","93","150","641"
"2024-01-26","186","45","46","94","362"
"2024-01-27","286","52","89","157","604"
"2024-01-28","304","57","133","154","725"
"2024-01-29","295","70","68","156","529"
"2024-01-30","258","58","67","117","457"
"2024-01-31","307","49","84","127","497"
"2024-02-01","300","68","107","129","477"
"2024-02-02","314","68","98","141","598"
"2024-02-03","445","89","123","159","631"
"2024-02-04","407","94","133","180","648"
"2024-02-05","339","97","112","139","610"
"2024-02-06","761","99","84","164","628"
"2024-02-07","664","111","128","183","696"
"2024-02-08","439","77","121","133","518"
"2024-02-09","465","90","111","143","549"
"2024-02-10","412","103","137","209","724"
"2024-02-11","267","53","72","112","414"
"2024-02-12","360","97","120","175","572"
"2024-02-13","455","112","79","165","520"
"2024-02-14","312","80","106","130","402"
"2024-02-15","306","74","88","124","438"
"2024-02-16","-276","-105","-107","-190","-915"
"2024-02-17","548","140","158","213","834"
"2024-02-18","290","79","73","103","439"
"2024-02-19","292","65","100","131","468"
"2024-02-20","285","57","74","124","437"
"2024-02-21","284","69","85","121","399"
"2024-02-22","298","37","58","66","502"
"2024-02-23","169","23","47","50","361"
"2024-02-24","280","33","53","62","457"
"2024-02-25","389","70","84","122","700"
"2024-02-26","199","32","49","65","426"
"2024-02-27","127","22","26","32","229"
"2024-02-28","116","23","20","29","164"
"2024-02-29","145","22","20","16","153"
"2024-03-01","90","15","29","29","-204"
"2024-03-02","190","38","41","44","334"
"2024-03-03","296","36","58","106","795"
"2024-03-04","268","45","55","90","599"
"2024-03-05","133","16","26","28","171"
"2024-03-06","91","13","18","25","206"
"2024-03-07","158","20","16","22","225"
"2024-03-08","131","14","12","18","148"
"2024-03-09","232","13","27","32","457"
"2024-03-10","288","61","79","72","762"
"2024-03-11","233","50","50","71","573"
"2024-03-12","-140","-46","-40","-108","-542"
"2024-03-13","126","5","25","20","173"
"2024-03-14","154","33","15","40","127"
"2024-03-15","133","16","5","27","182"
"2024-03-16","162","17","14","51","321"
"2024-03-17","305","58","73","111","722"
"2024-03-18","187","34","48","80","561"
"2024-03-19","257","-11","2","-40","177"
"2024-03-20","3989","833","1088","1420","9139"
"2024-03-21","847","191","199","298","2192"
"2024-03-22","749","123","189","208","1311"
"2024-03-23","671","135","189","553","2596"
"2024-03-24","920","251","311","525","3043"
"2024-03-25","634","136","159","229","1392"
"2024-03-26","319","37","46","50","370"
"2024-03-27","249","33","34","57","351"
"2024-03-28","263","32","29","37","237"
"2024-03-29","410","42","39","66","412"
"2024-03-30","272","34","51","82","459"
"2024-03-31","366","80","67","133","969"
"2024-04-01","276","62","69","103","717"
"2024-04-02","179","16","37","33","242"
"2024-04-03","154","44","25","51","278"
"2024-04-04","313","48","87","94","575"
"2024-04-05","413","101","121","195","1164"
"2024-04-06","350","80","82","165","863"
"2024-04-07","133","40","30","55","384"
"2024-04-08","216","34","39","46","336"
"2024-04-09","225","36","38","63","288"
"2024-04-10","187","14","29","41","192"
"2024-04-11","116","21","20","20","147"
"2024-04-12","85","21","18","22","132"
"2024-04-13","191","32","33","42","241"
"2024-04-14","314","89","74","107","508"
"2024-04-15","164","33","54","57","370"
"2024-04-16","146","23","32","36","195"
"2024-04-17","160","28","27","47","174"
"2024-04-18","120","11","27","21","141"
"2024-04-19","75","-2","-16","-7","17"
"2024-04-20","180","13","37","12","219"
"2024-04-21","173","49","35","54","439"
"2024-04-22","297","42","66","114","563"
"2024-04-23","106","13","29","22","127"
"2024-04-24","141","9","30","24","116"
"2024-04-25","101","16","18","29","158"
"2024-04-26","129","17","22","11","158"
"2024-04-27","143","27","25","19","267"
"2024-04-28","193","37","60","55","413"
"2024-04-29","106","24","25","17","184"
"2024-04-30","173","40","48","53","197"
"2024-05-01","193","25","43","58","275"
"2024-05-02","354","57","80","122","613"
"2024-05-03","94","8","-19","-19","-558"
"2024-05-04","241","56","59","134","383"
"2024-05-05","292","73","58","92","307"
"2024-05-06","129","30","27","51","261"
"2024-05-07","153","15","35","-214","-659"
"2024-05-08","108","14","9","24","91"
"2024-05-09","0","0","0","0","0"
"2024-05-10","300","43","62","54","242"
"2024-05-11","-791","-210","-254","-163","-803"
"2024-05-12","204","42","44","46","175"
"2024-05-13","235","59","64","86","358"
"2024-05-14","144","33","22","30","103"
"2024-05-15","-143","-50","-57","-25","-141"
"2024-05-16","124","21","24","20","115"
"2024-05-17","127","0","3","5","20"
"2024-05-18","146","18","31","30","149"
"2024-05-19","101","18","22","49","217"
"2024-05-20","346","72","64","106","585"
"2024-05-21","108","28","34","-236","-933"
"2024-05-22","121","8","14","-48","-196"
"2024-05-23","-7","-12","5","11","77"
"2024-05-24","165","12","18","28","134"
"2024-05-25","191","20","28","47","145"
"2024-05-26","204","37","42","65","355"
"2024-05-27","207","42","60","84","304"
"2024-05-28","129","31","21","33","133"
"2024-05-29","46","24","22","42","223"
"2024-05-30","111","28","22","18","143"
"2024-05-31","145","23","22","39","134"
"2024-06-01","147","33","23","54","178"
"2024-06-02","224","51","61","81","418"
"2024-06-03","205","31","33","64","324"
"2024-06-04","120","12","32","9","74"
"2024-06-05","101","12","4","20","35"
"2024-06-06","119","14","24","30","106"
"2024-06-07","106","20","30","40","117"
"2024-06-08","135","18","38","32","191"
"2024-06-09","226","36","74","91","434"
"2024-06-10","237","52","61","63","367"
"2024-06-11","190","15","34","45","274"
"2024-06-12","69","4","14","14","47"
"2024-06-13","82","12","20","27","72"
"2024-06-14","123","16","20","19","92"
"2024-06-15","94","8","26","37","92"
"2024-06-16","189","33","50","63","312"
"2024-06-17","175","39","55","57","334"
"2024-06-18","200","-26","10","35","-67"
"2024-06-19","4874","1068","1409","1747","8859"
"2024-06-20","1483","236","369","449","2506"
"2024-06-21","952","194","268","-135","-417"
"2024-06-22","950","205","296","393","2132"
"2024-06-23","930","245","266","443","2298"
"2024-06-24","579","124","164","223","1240"
"2024-06-25","363","63","92","-152","-544"
"2024-06-26","244","52","41","51","302"
"2024-06-27","354","58","67","78","400"
"2024-06-28","552","80","83","107","567"
"2024-06-29","449","84","72","116","680"
"2024-06-30","496","98","93","149","754"
"2024-07-01","414","71","77","111","656"
"2024-07-02","356","65","77","38","125"
"2024-07-03","354","62","68","38","244"
"2024-07-04","355","29","30","70","394"
"2024-07-05","364","58","68","50","358"
"2024-07-06","406","84","79","112","405"
"2024-07-07","434","52","66","88","461"
"2024-07-08","396","60","51","77","408"
"2024-07-09","418","55","61","25","219"
"2024-07-10","405","53","71","74","450"
"2024-07-11","453","59","77","76","434"
"2024-07-12","376","66","72","76","328"
"2024-07-13","421","35","48","97","393"
"2024-07-14","435","46","59","94","506"
"2024-07-15","389","39","61","71","431"
"2024-07-16","351","51","63","82","413"
"2024-07-17","407","34","66","73","355"
"2024-07-18","381","52","50","55","308"
"2024-07-19","397","52","61","68","358"
"2024-07-20","179","30","37","51","279"
"2024-07-21","396","67","55","73","447"
"2024-07-22","527","76","82","98","556"
"2024-07-23","394","50","56","74","409"
"2024-07-24","367","61","56","64","407"
"2024-07-25","334","34","38","74","375"
"2024-07-26","370","52","68","99","498"
"2024-07-27","339","41","63","64","454"
"2024-07-28","221","36","34","42","338"
"2024-07-29","539","78","105","113","617"
"2024-07-30","208","28","29","68","345"
