"日期","收入预估~iPad"
"2023-09-16","119730"
"2023-09-15","120254"
"2023-09-14","117243"
"2023-09-13","120612"
"2023-09-12","121454"
"2023-09-11","120479"
"2023-09-10","120321"
"2023-09-09","120374"
"2023-09-08","120204"
"2023-09-07","115746"
"2023-09-06","114531"
"2023-09-05","114323"
"2023-09-04","117552"
"2023-09-03","116982"
"2023-09-02","117663"
"2023-09-01","114102"
"2023-08-31","115530"
"2023-08-30","92639"
"2023-08-29","119948"
"2023-08-28","120130"
"2023-08-27","117753"
"2023-08-26","117463"
"2023-08-25","117232"
"2023-08-24","117176"
"2023-08-23","117368"
"2023-08-22","119800"
"2023-08-21","120071"
"2023-08-20","116961"
"2023-08-19","116946"
"2023-08-18","116673"
"2023-08-17","114571"
"2023-08-16","102679"
"2023-08-15","120483"
"2023-08-14","121159"
"2023-08-13","119437"
"2023-08-12","119836"
"2023-08-11","119754"
"2023-08-10","94281"
"2023-08-09","102840"
"2023-08-08","117053"
"2023-08-07","117854"
"2023-08-06","117959"
"2023-08-05","121010"
"2023-08-04","120530"
"2023-08-03","116895"
"2023-08-02","117375"
"2023-08-01","115869"
"2023-07-31","117159"
"2023-07-30","117816"
"2023-07-29","116772"
"2023-07-28","117381"
"2023-07-27","117539"
"2023-07-26","116914"
"2023-07-25","80116"
"2023-07-24","120905"
"2023-07-23","120206"
"2023-07-22","120007"
"2023-07-21","120343"
"2023-07-20","116081"
"2023-07-19","89287"
"2023-07-18","120757"
"2023-07-17","120370"
"2023-07-16","119956"
"2023-07-15","120527"
"2023-07-14","120753"
"2023-07-13","120434"
"2023-07-12","120296"
"2023-07-11","120516"
"2023-07-10","120622"
"2023-07-09","120005"
"2023-07-08","120483"
"2023-07-07","119537"
"2023-07-06","120489"
"2023-07-05","119609"
"2023-07-04","120338"
"2023-07-03","120172"
"2023-07-02","120683"
"2023-07-01","120615"
"2023-06-30","114062"
"2023-06-29","117027"
"2023-06-28","114494"
"2023-06-27","117002"
"2023-06-26","121102"
"2023-06-25","120681"
"2023-06-24","120299"
"2023-06-23","121423"
"2023-06-22","120390"
"2023-06-21","120298"
"2023-06-20","119605"
"2023-06-19","120650"
"2023-06-18","120091"
"2023-06-17","120702"
"2023-06-16","120537"
"2023-06-15","116913"
"2023-06-14","117119"
"2023-06-13","117958"
"2023-06-12","120971"
"2023-06-11","120313"
"2023-06-10","120890"
"2023-06-09","117119"
"2023-06-08","117446"
"2023-06-07","82703"
"2023-06-06","120413"
"2023-06-05","120563"
"2023-06-04","119457"
"2023-06-03","120127"
"2023-06-02","119762"
"2023-06-01","120487"
"2023-05-31","120756"
"2023-05-30","121200"
"2023-05-29","120179"
"2023-05-28","117506"
"2023-05-27","116226"
"2023-05-26","87214"
"2023-05-25","116615"
"2023-05-24","92449"
"2023-05-23","120458"
"2023-05-22","119863"
"2023-05-21","119839"
"2023-05-20","120838"
"2023-05-19","120696"
"2023-05-18","117450"
"2023-05-17","117331"
"2023-05-16","120194"
"2023-05-15","120510"
"2023-05-14","120387"
"2023-05-13","120714"
"2023-05-12","121112"
"2023-05-11","120739"
"2023-05-10","120617"
"2023-05-09","120486"
"2023-05-08","120177"
"2023-05-07","121159"
"2023-05-06","120048"
"2023-05-05","120634"
"2023-05-04","121126"
"2023-05-03","116749"
"2023-05-02","115468"
"2023-05-01","89952"
"2023-04-30","121247"
"2023-04-29","113838"
"2023-04-28","114601"
"2023-04-27","117851"
"2023-04-26","82652"
"2023-04-25","121094"
"2023-04-24","121161"
"2023-04-23","120420"
"2023-04-22","121126"
"2023-04-21","120871"
"2023-04-20","121287"
"2023-04-19","5587"
"2023-04-18","5641"
"2023-04-17","5490"
"2023-04-16","117219"
"2023-04-15","117366"
"2023-04-14","116845"
"2023-04-13","177351"
"2023-04-12","176509"
"2023-04-11","176361"
"2023-04-10","176571"
"2023-04-09","176781"
"2023-04-08","185958"
"2023-04-07","176289"
"2023-04-06","177528"
"2023-04-05","176818"
"2023-04-04","177492"
"2023-04-03","187312"
"2023-04-02","187261"
"2023-04-01","188053"
"2023-03-31","176391"
"2023-03-30","176759"
"2023-03-29","177532"
"2023-03-28","177257"
"2023-03-27","176885"
"2023-03-26","177397"
"2023-03-25","177894"
"2023-03-24","176905"
"2023-03-23","176671"
"2023-03-22","176896"
"2023-03-21","176882"
"2023-03-20","185845"
"2023-03-19","187302"
"2023-03-18","186336"
"2023-03-17","186388"
"2023-03-16","185861"
"2023-03-15","186856"
"2023-03-14","185783"
"2023-03-13","186377"
"2023-03-12","187038"
"2023-03-11","187190"
"2023-03-10","186608"
"2023-03-09","176669"
"2023-03-08","176676"
"2023-03-07","177025"
"2023-03-06","186537"
"2023-03-05","186312"
"2023-03-04","176953"
"2023-03-03","177344"
"2023-03-02","176386"
"2023-03-01","177096"
"2023-02-28","176900"
"2023-02-27","176604"
"2023-02-26","177733"
"2023-02-25","176885"
"2023-02-24","176808"
"2023-02-23","177346"
"2023-02-22","176530"
"2023-02-21","176602"
"2023-02-20","176479"
"2023-02-19","177402"
"2023-02-18","177169"
"2023-02-17","176707"
"2023-02-16","176886"
"2023-02-15","177790"
"2023-02-14","176523"
"2023-02-13","176377"
"2023-02-12","176280"
"2023-02-11","176529"
"2023-02-10","176726"
"2023-02-09","176241"
"2023-02-08","176778"
"2023-02-07","177274"
"2023-02-06","177551"
"2023-02-05","186418"
"2023-02-04","186604"
"2023-02-03","177090"
"2023-02-02","185961"
"2023-02-01","185837"
"2023-01-31","177168"
"2023-01-30","187265"
"2023-01-29","185705"
"2023-01-28","187171"
"2023-01-27","186196"
"2023-01-26","187678"
"2023-01-25","186465"
"2023-01-24","187580"
"2023-01-23","186571"
"2023-01-22","176880"
"2023-01-21","187950"
"2023-01-20","176283"
"2023-01-19","176936"
"2023-01-18","177692"
"2023-01-17","176511"
"2023-01-16","186621"
"2023-01-15","187673"
"2023-01-14","176825"
"2023-01-13","177825"
"2023-01-12","176503"
"2023-01-11","176460"
"2023-01-10","177716"
"2023-01-09","177203"
"2023-01-08","176215"
"2023-01-07","177247"
"2023-01-06","176850"
"2023-01-05","186138"
"2023-01-04","185863"
"2023-01-03","176882"
"2023-01-02","176983"
"2023-01-01","176837"
"2022-12-31","177510"
"2022-12-30","176233"
"2022-12-29","177245"
"2022-12-28","177888"
"2022-12-27","177826"
"2022-12-26","185859"
"2022-12-25","187209"
"2022-12-24","186105"
"2022-12-23","176438"
"2022-12-22","176256"
"2022-12-21","177179"
"2022-12-20","176461"
"2022-12-19","177664"
"2022-12-18","176848"
"2022-12-17","177387"
"2022-12-16","177717"
"2022-12-15","177786"
"2022-12-14","176415"
"2022-12-13","177944"
"2022-12-12","177275"
"2022-12-11","177916"
"2022-12-10","177932"
"2022-12-09","177003"
"2022-12-08","176224"
"2022-12-07","177452"
"2022-12-06","177501"
"2022-12-05","177747"
"2022-12-04","176945"
"2022-12-03","177314"
"2022-12-02","177000"
"2022-12-01","176876"
"2022-11-30","176758"
"2022-11-29","176353"
"2022-11-28","177360"
"2022-11-27","176769"
"2022-11-26","177793"
"2022-11-25","177151"
"2022-11-24","177504"
"2022-11-23","177422"
"2022-11-22","176338"
"2022-11-21","176567"
"2022-11-20","177792"
"2022-11-19","177229"
"2022-11-18","177447"
"2022-11-17","176227"
"2022-11-16","177761"
"2022-11-15","177851"
"2022-11-14","186773"
"2022-11-13","186850"
"2022-11-12","177008"
"2022-11-11","177862"
"2022-11-10","176771"
"2022-11-09","176408"
"2022-11-08","176479"
"2022-11-07","177910"
"2022-11-06","177802"
"2022-11-05","176746"
"2022-11-04","79400"
"2022-11-03","79423"
"2022-11-02","83993"
"2022-11-01","177035"
"2022-10-31","176888"
"2022-10-30","120631"
"2022-10-29","0"
"2022-10-28","120113"
