"日期","1星","2星","3星","4星","5星"
"2020-08-19","605","36","82","56","532"
"2020-08-20","409","39","103","148","1103"
"2020-08-21","343","35","75","83","544"
"2020-08-22","386","29","67","56","469"
"2020-08-23","364","35","36","34","430"
"2020-08-24","263","16","36","44","379"
"2020-08-25","415","34","76","77","461"
"2020-08-26","376","31","50","61","372"
"2020-08-27","387","46","56","55","398"
"2020-08-28","389","35","36","42","406"
"2020-08-29","310","26","52","26","284"
"2020-08-30","328","33","43","38","352"
"2020-08-31","223","14","22","31","264"
"2020-09-01","159","10","19","23","160"
"2020-09-02","106","9","24","17","92"
"2020-09-03","125","11","13","16","139"
"2020-09-04","96","9","22","10","175"
"2020-09-05","199","22","34","28","256"
"2020-09-06","299","21","40","25","420"
"2020-09-07","133","6","11","16","158"
"2020-09-08","95","7","11","14","94"
"2020-09-09","149","10","16","18","159"
"2020-09-10","97","8","10","9","99"
"2020-09-11","-165","-20","-17","-7","134"
"2020-09-12","254","17","35","39","406"
"2020-09-13","225","22","34","32","341"
"2020-09-14","101","9","27","8","117"
"2020-09-15","90","2","12","10","110"
"2020-09-16","125","13","19","19","149"
"2020-09-17","90","11","16","8","109"
"2020-09-18","0","0","0","0","0"
"2020-09-19","488534","43831","73900","74486","527532"
"2020-09-20","251","20","30","49","449"
"2020-09-21","89","7","12","9","126"
"2020-09-22","106","6","16","19","124"
"2020-09-23","64","7","9","10","82"
"2020-09-24","963","83","132","109","675"
"2020-09-25","1086","120","154","93","604"
"2020-09-26","1010","124","180","172","1043"
"2020-09-27","142","13","15","23","120"
"2020-09-28","172","14","32","30","158"
"2020-09-29","171","12","19","18","159"
"2020-09-30","201","19","37","26","215"
"2020-10-01","322","40","65","55","604"
"2020-10-02","348","28","58","52","507"
"2020-10-03","356","25","32","49","388"
"2020-10-04","252","16","36","40","310"
"2020-10-05","328","23","52","50","435"
"2020-10-06","340","29","41","54","425"
"2020-10-07","290","30","36","32","252"
"2020-10-08","204","18","26","18","258"
"2020-10-09","91","6","17","19","120"
"2020-10-10","119","5","11","22","124"
"2020-10-11","168","25","24","19","272"
"2020-10-12","62","2","7","9","54"
"2020-10-13","141","15","14","21","138"
"2020-10-14","77","7","10","8","92"
"2020-10-15","129","17","33","9","158"
"2020-10-16","91","9","14","19","133"
"2020-10-17","230","17","28","31","326"
"2020-10-18","268","30","41","50","375"
"2020-10-19","67","8","17","8","68"
"2020-10-20","86","3","7","7","71"
"2020-10-21","127","9","11","21","142"
"2020-10-22","66","9","10","7","57"
"2020-10-23","89","10","14","14","114"
"2020-10-24","308","25","46","33","388"
"2020-10-25","127","9","16","17","237"
"2020-10-26","274","23","38","33","375"
"2020-10-27","129","9","12","7","89"
"2020-10-28","74","12","10","17","52"
"2020-10-29","132","9","23","19","196"
"2020-10-30","163","20","17","27","305"
"2020-10-31","286","18","32","41","428"
"2020-11-01","152","12","22","25","212"
"2020-11-02","212","14","29","33","201"
"2020-11-03","108","18","14","11","139"
"2020-11-04","66","9","15","11","100"
"2020-11-05","215","20","28","25","167"
"2020-11-06","0","0","0","0","0"
"2020-11-07","499505","44847","75467","75978","539811"
"2020-11-08","289","21","41","33","378"
"2020-11-09","183","15","34","24","244"
"2020-11-10","184","10","22","13","181"
"2020-11-11","102","8","12","6","109"
"2020-11-12","110","8","16","10","115"
"2020-11-13","174","9","13","16","157"
"2020-11-14","254","25","36","32","364"
"2020-11-15","207","19","23","27","271"
"2020-11-16","78","2","12","5","73"
"2020-11-17","152","3","20","16","125"
"2020-11-18","100","4","13","9","112"
"2020-11-19","127","8","17","15","171"
"2020-11-20","93","6","14","9","112"
"2020-11-21","213","17","24","30","282"
"2020-11-22","113","9","18","13","143"
"2020-11-23","178","14","24","24","258"
"2020-11-24","105","11","18","6","98"
"2020-11-25","133","8","22","16","163"
"2020-11-26","0","0","0","0","0"
"2020-11-27","502461","45057","75865","76302","543330"
"2020-11-28","230","17","28","30","275"
"2020-11-29","233","13","24","25","282"
"2020-11-30","166","17","28","17","219"
"2020-12-01","157","17","16","16","188"
"2020-12-02","66","9","17","6","76"
"2020-12-03","87","3","12","11","71"
"2020-12-04","158","10","14","22","239"
"2020-12-05","30","1","6","2","15"
"2020-12-06","240","16","26","38","327"
"2020-12-07","204","15","30","34","296"
"2020-12-08","50","2","5","3","62"
"2020-12-09","179","8","23","29","271"
"2020-12-10","37","2","4","0","25"
"2020-12-11","151","17","18","15","155"
"2020-12-12","0","0","0","0","0"
"2020-12-13","504886","45253","76170","76615","546288"
"2020-12-14","271","29","42","43","315"
"2020-12-15","98","6","14","15","75"
