id,bid,user_id,screen_name,text,article_url,location,at_users,topics,reposts_count,comments_count,attitudes_count,created_at,source,retweet_id,ip,user_authentication
5089890800501326,OBIta26pU,1800104132,咸鱼有灵魂,这个赛季一定要上3000分！,,,,,0,0,0,2024-10-15 23:59,Android,,江西,普通用户
5089890797357502,OBIt9uS1o,7785825695,CirrusLynn-,以闪亮之名超话赏电子白眼一枚#第十三号当铺#,,,,第十三号当铺,0,5,15,2024-10-15 23:59,以闪亮之名超话,,浙江,黄V
5089890787657267,OBIt8w80j,6124649401,鲤鲤小面包,连跪了，只有少司缘拯救我的星星,,,,,0,0,0,2024-10-15 23:59,所愿皆成真,,湖北,黄V
5089890788183593,OBIt8ykVr,7760788450,枳亦忠情,王者荣耀代打超话星耀iV一星一星耀二,,,,,0,25,2,2024-10-15 23:59,王者荣耀代打超话,,广东,普通用户
5089890776125643,OBIt7pHyH,6447065777,B-级小佳,#2024KPL年度总决赛#我已为成都AG超玩会.一诺加油助威！他是我心目中的最佳选手！快来和我一起为成都AG超玩会.一诺加油吧！O2024KPL年度总决赛选手榜,,,,2024KPL年度总决赛,0,0,0,2024-10-15 23:59,微博游戏,,辽宁,普通用户
5089890769573181,OBIt6Eaq9,7498473842,中华神探HLRX,伞兵paraboy超话,,,,,0,1,0,2024-10-15 23:59,伞兵paraboy超话,,江苏,普通用户
5089890767737207,OBIt6wsNF,7789388032,啾一诺呆毛,#2024KPL年度总决赛#我已为成都AG超玩会加油助威！他是我心目中的最佳战队！快来和我一起为成都AG超玩会加油吧！O2024KPL年度总决赛战队榜,,,,2024KPL年度总决赛,0,1,0,2024-10-15 23:59,微博游戏,,广东,普通用户
5089890754888935,OBIt5kvPN,7233734691,小金不破防,快来参与王者荣耀#我心中的KPL王者梦之队#组队活动吧~一起解锁你心中的最佳梦之队，为选手加油！,,,,我心中的KPL王者梦之队,0,1,0,2024-10-15 23:59,iPhone客户端,,中国台湾,普通用户
5089890744402066,OBIt4itb4,7789388032,啾一诺呆毛,#2024KPL年度总决赛#我已为成都AG超玩会.一诺加油助威！他是我心目中的最佳选手！快来和我一起为成都AG超玩会.一诺加油吧！O2024KPL年度总决赛选手榜,,,,2024KPL年度总决赛,0,1,0,2024-10-15 23:59,微博游戏,,广东,普通用户
5089890723434737,OBIt2epwZ,7795856599,甜妹小徐ovo,#2024KPL年度总决赛#我已为成都AG超玩会.一诺加油助威！他是我心目中的最佳选手！快来和我一起为成都AG超玩会.一诺加油吧！O2024KPL年度总决赛选手榜,,,,2024KPL年度总决赛,0,0,0,2024-10-15 23:59,微博游戏,,天津,普通用户
5089890762753315,OBIt6bygj,6147341138,圆咕噜1109,kpl东方超话晚安啦,,,,,0,0,2,2024-10-15 23:59,kpl东方超话,,四川,普通用户
5089890707967455,OBIt0xqHl,7498473842,中华神探HLRX,伞兵paraboy超话,,南通·杨家舍,,,0,1,0,2024-10-15 23:59,伞兵paraboy超话,,江苏,普通用户
5089890674934387,OBIsXkHET,7811496077,吃不胖的kiki酱,狼队王者荣耀超话瞄了几眼其他家超话，有的在吵架，有的准备看自家选手直播。而我们家深知杯赛不太可能开播，在默默的居安思危,,,,,0,7,34,2024-10-15 23:59,狼队王者荣耀超话,,天津,黄V
