id,bid,user_id,screen_name,text,article_url,location,at_users,topics,reposts_count,comments_count,attitudes_count,created_at,source,retweet_id,ip,user_authentication
4843829457324573,MiocFuJsh,6788584506,粤秀山,王者荣耀超话王者里可有红颜知己？,,,,,0,0,0,2022-12-06 23:59,王者荣耀超话,,广西,普通用户
4843829386283283,Miocyqmzh,5720324292,雨心有愧,王者荣耀超话q处cp,,,,,0,0,0,2022-12-06 23:59,王者荣耀超话,,上海,普通用户
4843829347491609,MiocuvqUp,7318604799,别管了大妈,王者荣耀共租号超话租个钻石号iq的,,,,,0,0,0,2022-12-06 23:59,王者荣耀共租号超话,,湖北,普通用户
4843829271729385,Miocn7fTj,6636137536,Jwonil,王者荣耀超话谁来跟哥互关谁又来带哥打游戏,,,,,0,7,0,2022-12-06 23:59,王者荣耀超话,,浙江,普通用户
4843829234501949,MiocjiTa5,3756088394,春日迟迟Tardy,王者荣耀交易超话小号,,,,,0,0,0,2022-12-06 23:59,王者荣耀交易超话,,山西,黄V
4843829192294401,Miocf9CSt,6014554053,懒大王98段射手,王者荣耀超话还有2分钟就可以打游戏了，低星星耀排上分滴，来个辅助混,,,,,0,4,0,2022-12-06 23:58,王者荣耀超话,,广东,普通用户
4843829461260870,MiocG5i0C,6422397990,无惧前行金色的雨会为你而下,#2022王者世冠KIC#正在进行中，TA是我心目中的最佳战队！快来和我一起为南京Hero久竞打call吧！#我的2022KPL记忆#O2022KIC电竞战队榜,,,,"2022王者世冠KIC,我的2022KPL记忆",0,0,0,2022-12-07 00:00,微博游戏,,云南,普通用户
4843829175519849,Miocdn9XP,7730451730,梨子你个皮儿,KPL中转站超话宣宣车车比较快尾火慎入,,,,,0,1,1,2022-12-06 23:58,KPL中转站超话,,贵州,普通用户
4843829167395610,Mioccv1W2,6979436745,好运通通,#2022王者世冠KIC#正在进行中，TA是我心目中的最佳选手！快来和我一起为广州TTG.清清打call吧！#我的2022KPL记忆#O2022KIC电竞选手榜,,,,"2022王者世冠KIC,我的2022KPL记忆",0,0,0,2022-12-06 23:58,微博游戏,,浙江,普通用户
4843829079050265,Mioc3BYo1,7301782155,小喵困酱,#2022王者世冠KIC#正在进行中，TA是我心目中的最佳选手！快来和我一起为广州TTG丶九尾打call吧！#我的2022KPL记忆#O2022KIC电竞选手榜,,,,"2022王者世冠KIC,我的2022KPL记忆",0,0,0,2022-12-06 23:58,微博游戏,,湖南,普通用户
4843828828183069,MiobEykMZ,7251218134,早初wink,#2022王者世冠KIC#正在进行中，TA是我心目中的最佳选手！快来和我一起为eStarPro.花海打call吧！#我的2022KPL记忆#O2022KIC电竞选手榜,,,,"2022王者世冠KIC,我的2022KPL记忆",0,0,0,2022-12-06 23:57,微博游戏,,浙江,普通用户
4843828650973223,Miobn45b9,7651191769,无心岛w,#2022王者世冠KIC#正在进行中，TA是我心目中的最佳选手！快来和我一起为广州TTG丶九尾打call吧！#我的2022KPL记忆#O2022KIC电竞选手榜,,,,"2022王者世冠KIC,我的2022KPL记忆",0,0,1,2022-12-06 23:56,微博游戏,,辽宁,普通用户
