id,bid,user_id,screen_name,text,article_url,location,at_users,topics,reposts_count,comments_count,attitudes_count,created_at,source,retweet_id,ip,user_authentication
5079019173189591,Ox9EhdnL1,6929084835,植物园说车,#热烈的夏天属于AG#蜀山少年，剑指苍穹让我们恭喜成都AG超玩会获得2024年王者荣耀夏季赛冠军！,,,,热烈的夏天属于AG,0,0,13,2024-09-15 23:59,vivo X90s,,陕西,红V
5079019151951977,Ox9Ef8bNv,7314921280,绝版的每年,#2024KPL夏季赛#我已为杭州LGD.NBW.九尾加油助威！他是我心目中的最佳选手！快来和我一起为杭州LGD.NBW.九尾加油吧！O2024KPL夏季赛选手榜,,,,2024KPL夏季赛,0,1,0,2024-09-15 23:59,微博游戏,,湖南,普通用户
5079019144615281,Ox9EejmE1,7777956462,开水不喝水o,荣耀王者弃游卖号超话蹲aq女用情法辅叠完包赔预算500封顶,,,,,0,5,1,2024-09-15 23:59,荣耀王者弃游卖号超话,,江苏,普通用户
5079019144349715,Ox9EeifyH,7697484643,伽莲_,王者荣耀嫦娥超话,,,,,0,5,2,2024-09-15 23:59,王者荣耀嫦娥超话,,广东,普通用户
5079019118657826,Ox9EbAkim,7824440732,残秋忆聆-,#贺峻霖新歌谧境#💚#贺峻霖王者荣耀品牌代言人#·K谧境-时代少年团-贺峻霖海边的拥抱，是此生的不放。𝚃𝚑𝚎𝚑𝚞𝚐𝚋𝚢𝚝𝚑𝚎𝚜𝚎𝚊𝚒𝚜𝚝𝚑𝚎𝚕𝚊𝚜𝚝𝚝𝚑𝚒𝚗𝚐𝚒𝚗𝚖𝚢𝚕𝚒𝚏𝚎.@时代少年团-贺峻霖,,,时代少年团-贺峻霖,"贺峻霖新歌谧境,贺峻霖王者荣耀品牌代言人",0,2,3,2024-09-15 23:59,贺峻霖超话,,陕西,黄V
5079019110535665,Ox9Eb2flL,7777956462,开水不喝水o,王者共号超话蹲aq女用情法辅叠完包赔预算500封顶,,,,,0,0,0,2024-09-15 23:59,王者共号超话,,江苏,普通用户
5079019190747656,Ox9Ej38uY,7629395389,Y1HaO-,啊泽Aze超话#啊泽登场kpl四周年快乐#李哥四周年快乐！,,,,啊泽登场kpl四周年快乐,0,0,0,2024-09-16 00:00,啊泽Aze超话,,陕西,普通用户
5079019178164489,Ox9EhyfXj,5977170583,折尽满山月季,伞兵paraboy超话#和伞兵Paraboy赏月过中秋#「伞和Para中秋快乐」营业中18,,,,和伞兵Paraboy赏月过中秋,0,1,0,2024-09-15 23:59,伞兵paraboy超话,,云南,普通用户
5079019167158449,Ox9Egu2eR,6601296358,奇怪的TPP,AG超玩会超话#AG夏季赛夺冠##ag金色的雨#就是这个夺冠爽！！！渲染没拍到你斯密马赛,,,,"AG夏季赛夺冠,ag金色的雨",0,0,1,2024-09-15 23:59,AG超玩会超话,,福建,普通用户
5079019150115773,Ox9Ef0u7j,7813733265,薄荷音-王子,"KPL超话#KSG对战AG#的比赛正在进行中,一起参与#2024KPL夏季赛#话题讨论吧!",,,,"KSG对战AG,2024KPL夏季赛",0,0,0,2024-09-15 23:59,KPL超话,,山东,普通用户
