id,bid,user_id,screen_name,text,article_url,location,at_users,topics,reposts_count,comments_count,attitudes_count,created_at,source,retweet_id,ip,user_authentication
4869196523504818,Mt27ieHLk,7044548579,Xiroiiv,#2022王者世冠KIC#正在进行中，TA是我心目中的最佳选手！快来和我一起为广州TTG丶九尾打call吧！#我的2022KPL记忆#O2022KIC电竞选手榜,,,,"2022王者世冠KIC,我的2022KPL记忆",0,0,3,2023-02-14 23:59,微博游戏,,山东,普通用户
4869196497817259,Mt27fwNCP,5672094011,岁岁念念y-,#2022王者世冠KIC#正在进行中，TA是我心目中的最佳选手！快来和我一起为南京Hero.无畏打call吧！#我的2022KPL记忆#O2022KIC电竞选手榜,,,,"2022王者世冠KIC,我的2022KPL记忆",0,0,0,2023-02-14 23:59,微博游戏,,河南,普通用户
4869196393748718,Mt275fJdc,7016270841,错位靡靡,#2022王者世冠KIC#正在进行中，TA是我心目中的最佳选手！快来和我一起为成都AG.一诺打call吧！#我的2022KPL记忆#O2022KIC电竞选手榜,,,,"2022王者世冠KIC,我的2022KPL记忆",0,0,0,2023-02-14 23:59,微博游戏,,四川,普通用户
4869196264247666,Mt26ShP0K,7564301104,吴喆杰昨天晚上好厉害,#2022王者世冠KIC#正在进行中，TA是我心目中的最佳选手！快来和我一起为北京WB梓墨打call吧！#我的2022KPL记忆#O2022KIC电竞选手榜,,,,"2022王者世冠KIC,我的2022KPL记忆",0,0,0,2023-02-14 23:58,微博游戏,,安徽,普通用户
4869196243272773,Mt26QdJoF,5389866389,ppeachyy-,瓜瓜今晚要撞碎整个kpl,,,,,0,0,0,2023-02-14 23:58,OPPO Reno6 Pro 5G,,辽宁,普通用户
4869196222303260,Mt26O9Fbm,7564301104,吴喆杰昨天晚上好厉害,#2022王者世冠KIC#正在进行中，TA是我心目中的最佳选手！快来和我一起为北京WB花卷打call吧！#我的2022KPL记忆#O2022KIC电竞选手榜,,,,"2022王者世冠KIC,我的2022KPL记忆",0,0,0,2023-02-14 23:58,微博游戏,,安徽,普通用户
4869196209194927,Mt26MCA1h,7564301104,吴喆杰昨天晚上好厉害,#2022王者世冠KIC#正在进行中，TA是我心目中的最佳选手！快来和我一起为北京WB乔兮打call吧！#我的2022KPL记忆#O2022KIC电竞选手榜,,,,"2022王者世冠KIC,我的2022KPL记忆",0,0,0,2023-02-14 23:58,微博游戏,,安徽,普通用户
4869196209458137,Mt26MDGuB,5488119648,任间美少吕,#2022王者世冠KIC#正在进行中，TA是我心目中的最佳战队！快来和我一起为广州TTG打call吧！#我的2022KPL记忆#O2022KIC电竞战队榜,,,,"2022王者世冠KIC,我的2022KPL记忆",0,0,0,2023-02-14 23:58,微博游戏,,福建,普通用户
4869196192419656,Mt26La9sI,7564301104,吴喆杰昨天晚上好厉害,#2022王者世冠KIC#正在进行中，TA是我心目中的最佳选手！快来和我一起为北京WB星宇打call吧！#我的2022KPL记忆#O2022KIC电竞选手榜,,,,"2022王者世冠KIC,我的2022KPL记忆",0,0,0,2023-02-14 23:58,微博游戏,,安徽,普通用户
4869196183767043,Mt26KfNYL,5236465509,王爪爪er,主啵今天撞遍KPL射手哈哈,,,,,0,0,0,2023-02-14 23:58,iPhone 12 Pro,,上海,普通用户
4869164474829358,Mt1hBkgkS,7570946919,饿地比较快,#周深宝藏男孩#周深《微光海洋》“王者荣耀”大乔孙策英雄主打歌想化作天空化作海洋带你去任何地方守护着你不管世界变成什么样@卡布叻_周深❤️【周深《微光海洋》Live首唱｜2020王者荣耀世界冠军杯总决赛-中场秀】_正面饭拍L周深粉丝后援小分队的微博视频[/cp],,,卡布叻_周深,周深宝藏男孩,0,0,0,2023-02-14 21:52,音乐现场 · 视频社区,,安徽,普通用户
4869160889486008,Mt1bODNK8,3114656951,婷婷玉莉莉,#周深宝藏男孩#周深《微光海洋》“王者荣耀”大乔孙策英雄主打歌想化作天空化作海洋带你去任何地方守护着你不管世界变成什么样@卡布叻_周深❤️【周深《微光海洋》Live首唱｜2020王者荣耀世界冠军杯总决赛-中场秀】_正面饭拍L周深粉丝后援小分队的微博视频[/cp],,,卡布叻_周深,周深宝藏男孩,0,0,0,2023-02-14 21:38,音乐现场 · 视频社区,,安徽,普通用户
4869159013588589,Mt18Nf3yt,5435742970,深深不萌天理然荣,#周深宝藏男孩#周深《微光海洋》“王者荣耀”大乔孙策英雄主打歌想化作天空化作海洋带你去任何地方守护着你不管世界变成什么样@卡布叻_周深❤️【周深《微光海洋》Live首唱｜2020王者荣耀世界冠军杯总决赛-中场秀】_正面饭拍L周深粉丝后援小分队的微博视频[/cp],,,卡布叻_周深,周深宝藏男孩,0,0,0,2023-02-14 21:30,微博视频号,,安徽,普通用户
