"日期","1星","2星","3星","4星","5星"
"2022-10-24","158","5","1","5","45"
"2022-10-25","219","12","10","14","70"
"2022-10-26","198","8","11","5","53"
"2022-10-27","230","18","8","14","88"
"2022-10-28","427","24","28","11","151"
"2022-10-29","349","22","27","15","140"
"2022-10-30","482","18","21","21","110"
"2022-10-31","231","11","13","10","59"
"2022-11-01","355","9","2","10","101"
"2022-11-02","305","20","14","18","87"
"2022-11-03","109","9","0","2","5"
"2022-11-04","477","37","35","20","132"
"2022-11-05","408","7","16","7","81"
"2022-11-06","253","16","10","1","48"
"2022-11-07","420","20","17","27","112"
"2022-11-08","289","17","19","10","78"
"2022-11-09","248","14","9","8","47"
"2022-11-10","253","12","0","17","58"
"2022-11-11","262","15","8","11","80"
"2022-11-12","481","27","29","28","129"
"2022-11-13","402","19","23","12","80"
"2022-11-14","268","8","18","3","48"
"2022-11-15","312","9","12","13","60"
"2022-11-16","332","12","19","6","56"
"2022-11-17","224","9","14","7","47"
"2022-11-18","252","8","7","11","68"
"2022-11-19","286","15","16","1","52"
"2022-11-20","584","23","25","12","72"
"2022-11-21","186","11","10","4","47"
"2022-11-22","425","24","27","18","83"
"2022-11-23","326","7","9","14","67"
"2022-11-24","355","16","14","20","86"
"2022-11-25","276","7","4","13","40"
"2022-11-26","682","26","35","17","113"
"2022-11-27","432","23","13","5","70"
"2022-11-28","421","14","19","30","95"
"2022-11-29","368","15","18","13","75"
"2022-11-30","434","22","28","18","97"
"2022-12-01","356","18","23","14","93"
"2022-12-02","164","3","8","6","45"
"2022-12-03","600","37","25","14","126"
"2022-12-04","448","12","23","13","81"
"2022-12-05","252","5","25","9","96"
"2022-12-06","246","17","31","37","278"
"2022-12-07","311","24","13","15","142"
"2022-12-08","261","11","25","13","96"
"2022-12-09","306","13","18","16","81"
"2022-12-10","437","11","28","24","74"
"2022-12-11","418","20","16","23","99"
"2022-12-12","407","20","20","19","112"
"2022-12-13","328","8","23","13","98"
"2022-12-14","427","20","12","17","100"
"2022-12-15","353","6","17","19","111"
"2022-12-16","470","12","23","15","114"
"2022-12-17","464","12","20","10","85"
"2022-12-18","389","24","19","12","70"
"2022-12-19","406","18","21","21","112"
"2022-12-20","624","20","21","19","108"
