"日期","收入预估~iPad"
"2022-01-30","53371"
"2022-01-29","53417"
"2022-01-28","53672"
"2022-01-27","53563"
"2022-01-26","50873"
"2022-01-25","50668"
"2022-01-24","50844"
"2022-01-23","50465"
"2022-01-22","53287"
"2022-01-21","50790"
"2022-01-20","50671"
"2022-01-19","50887"
"2022-01-18","50831"
"2022-01-17","50907"
"2022-01-16","50720"
"2022-01-15","50731"
"2022-01-14","50687"
"2022-01-13","50594"
"2022-01-12","50861"
"2022-01-11","50514"
"2022-01-10","50480"
"2022-01-09","50455"
"2022-01-08","53334"
"2022-01-07","53495"
"2022-01-06","50646"
"2022-01-05","50680"
"2022-01-04","50812"
"2022-01-03","50565"
"2022-01-02","50675"
"2022-01-01","52187"
"2021-12-31","50858"
"2021-12-30","50610"
"2021-12-29","53462"
"2021-12-28","50771"
"2021-12-27","50849"
"2021-12-26","50779"
"2021-12-25","50748"
"2021-12-24","50923"
"2021-12-23","50761"
"2021-12-22","50459"
"2021-12-21","50451"
"2021-12-20","50522"
"2021-12-19","50668"
"2021-12-18","50815"
"2021-12-17","53904"
"2021-12-16","50536"
"2021-12-15","50725"
"2021-12-14","50480"
"2021-12-13","50888"
"2021-12-12","50481"
"2021-12-11","50778"
"2021-12-10","50759"
"2021-12-09","50483"
"2021-12-08","50924"
"2021-12-07","50635"
"2021-12-06","50671"
"2021-12-05","50765"
"2021-12-04","50722"
"2021-12-03","50724"
"2021-12-02","50897"
"2021-12-01","50546"
"2021-11-30","50807"
"2021-11-29","50563"
"2021-11-28","50940"
"2021-11-27","50667"
"2021-11-26","50664"
"2021-11-25","50808"
"2021-11-24","50483"
"2021-11-23","50605"
"2021-11-22","50948"
"2021-11-21","50512"
"2021-11-20","50780"
"2021-11-19","53077"
"2021-11-18","50844"
"2021-11-17","50685"
"2021-11-16","50922"
"2021-11-15","50797"
"2021-11-14","50803"
"2021-11-13","50703"
"2021-11-12","50937"
"2021-11-11","50926"
"2021-11-10","50942"
"2021-11-09","50526"
"2021-11-08","50842"
"2021-11-07","50831"
"2021-11-06","50655"
"2021-11-05","53640"
"2021-11-04","50814"
"2021-11-03","50772"
"2021-11-02","50739"
"2021-11-01","50876"
"2021-10-31","50782"
"2021-10-30","50690"
"2021-10-29","50751"
