game_id,date,revenue,download,reviews,rating,is_competition_month,post,lag1,lag2,lag3,预估下载,市场规模,游戏数量,用户规模,实际销售收入
4,2023/9/30,22893026,22893026,2158,4.593709964,0,0,0,0,0,6933706,184.0296296,13248,6.680482810284494,1507.6303800554929
4,2023/10/31,18287805,18287805,2623,4.582533935,0,0,0,0,0,7352696,183.978125,13259,6.680549039618769,1538.0809456717388
4,2023/11/30,28483070,28483070,2330,4.575635202,1,0,0,0,0,9760624,183.937037,13155,6.680615482371093,1563.3624122496697
4,2023/12/31,34270674,34270674,2473,4.740988366,0,1,1,0,0,7052491,183.909838,13080,6.680719886508991,1580.6227677166391
4,2024/1/31,23700758,23700758,3187,4.714586885,0,1,0,1,0,7311680,183.9,12861,6.680899999999989,1587.01
4,2024/2/29,33728784,33728784,2418,4.472315075,0,1,0,0,1,4109355,183.9368924,12770,6.685155119210288,1578.5403703711647
4,2024/3/31,26345910,26345910,2004,4.576021371,0,0,0,0,0,5086237,184.04375,12677,6.695497869264562,1557.3662962975905
4,2024/4/30,23187823,23187823,2259,4.37559888,0,0,0,0,0,4785942,184.2148437,12607,6.708985991266737,1529.8400000014817
4,2024/5/31,23769262,23769262,2049,4.531460726,0,0,0,0,0,6642252,184.4444444,12343,6.72267722632074,1502.313703705044
4,2024/6/30,18535498,18535498,1824,4.557294707,0,0,0,0,0,5164207,184.7268229,12361,6.733629315530492,1481.1396296304817
4,2024/7/31,21814975,21814975,2927,4.549776633,0,0,0,0,0,4897582,185.05625,12351,6.738899999999921,1472.67
4,2024/8/31,21039713,21039713,2794,4.597652727,0,0,0,0,0,3823312,185.4269965,11805,6.740254557268523,1483.6436805543633
4,2024/9/30,19279879,19279879,1700,4.339654095,0,0,0,0,0,3289810,185.8333333,11637,6.741406722192628,1514.7299999977317
4,2024/10/31,14083638,14083638,1977,4.630622915,1,0,0,0,0,3945351,186.2695312,11530,6.7423369218500335,1563.1768749967794
4,2024/11/30,23543763,23543763,1857,4.201486493,0,1,1,0,0,5652574,186.7298611,11323,6.743025583318532,1626.2322222181801
4,2024/12/31,17546694,17546694,1623,4.676870191,0,1,0,1,0,5396811,187.2085937,11063,6.743453133675924,1701.1439583286087
