"日期","下载量预估~iPad"
"2024-08-06","4029"
"2024-08-05","3896"
"2024-08-04","4073"
"2024-08-03","3886"
"2024-08-02","4014"
"2024-08-01","3947"
"2024-07-31","4229"
"2024-07-30","3970"
"2024-07-29","4412"
"2024-07-28","4201"
"2024-07-27","4414"
"2024-07-26","4327"
"2024-07-25","4305"
"2024-07-24","4172"
"2024-07-23","4046"
"2024-07-22","4772"
"2024-07-21","4706"
"2024-07-20","5188"
"2024-07-19","3750"
"2024-07-18","3812"
"2024-07-17","3993"
"2024-07-16","4135"
"2024-07-15","4287"
"2024-07-14","3503"
"2024-07-13","3880"
"2024-07-12","4152"
"2024-07-11","4076"
"2024-07-10","4255"
"2024-07-09","4010"
"2024-07-08","3883"
"2024-07-07","4143"
"2024-07-06","4199"
"2024-07-05","3996"
"2024-07-04","4070"
"2024-07-03","3838"
"2024-07-02","3863"
"2024-07-01","4448"
"2024-06-30","4746"
"2024-06-29","4760"
"2024-06-28","4722"
"2024-06-27","4734"
"2024-06-26","4763"
"2024-06-25","4731"
"2024-06-24","4767"
"2024-06-23","4725"
"2024-06-22","4738"
"2024-06-21","4751"
"2024-06-20","4747"
"2024-06-19","4765"
"2024-06-18","4749"
"2024-06-17","4377"
"2024-06-16","4323"
"2024-06-15","4780"
"2024-06-14","4767"
"2024-06-13","4746"
"2024-06-12","4723"
"2024-06-11","3827"
"2024-06-10","3886"
"2024-06-09","4137"
"2024-06-08","3380"
"2024-06-07","3899"
"2024-06-06","3932"
"2024-06-05","4379"
"2024-06-04","4525"
"2024-06-03","3981"
"2024-06-02","4273"
"2024-06-01","4183"
"2024-05-31","4379"
"2024-05-30","4215"
"2024-05-29","3812"
"2024-05-28","4214"
"2024-05-27","3621"
"2024-05-26","4058"
"2024-05-25","4865"
"2024-05-24","3528"
"2024-05-23","3849"
"2024-05-22","4240"
"2024-05-21","4010"
"2024-05-20","3873"
"2024-05-19","4187"
"2024-05-18","4697"
"2024-05-17","3945"
"2024-05-16","4882"
"2024-05-15","4880"
"2024-05-14","7442"
"2024-05-13","4390"
"2024-05-12","4566"
"2024-05-11","4576"
"2024-05-10","4176"
"2024-05-09","4790"
"2024-05-08","5205"
"2024-05-07","4665"
"2024-05-06","4642"
"2024-05-05","4127"
"2024-05-04","4141"
"2024-05-03","4014"
"2024-05-02","4127"
"2024-05-01","4772"
"2024-04-30","4186"
"2024-04-29","3976"
"2024-04-28","3908"
"2024-04-27","3673"
"2024-04-26","4395"
"2024-04-25","4418"
"2024-04-24","4558"
"2024-04-23","4868"
"2024-04-22","4645"
"2024-04-21","4636"
"2024-04-20","4683"
"2024-04-19","4839"
"2024-04-18","5376"
"2024-04-17","5244"
"2024-04-16","4851"
"2024-04-15","4955"
"2024-04-14","4772"
"2024-04-13","4438"
"2024-04-12","4768"
"2024-04-11","4321"
"2024-04-10","4769"
"2024-04-09","4779"
"2024-04-08","3313"
"2024-04-07","4031"
"2024-04-06","4113"
"2024-04-05","4742"
"2024-04-04","3248"
"2024-04-03","4334"
"2024-04-02","4732"
"2024-04-01","3947"
"2024-03-31","4006"
"2024-03-30","4686"
"2024-03-29","4643"
"2024-03-28","4330"
"2024-03-27","4667"
"2024-03-26","4603"
"2024-03-25","3888"
"2024-03-24","4728"
"2024-03-23","4510"
"2024-03-22","5486"
"2024-03-21","4150"
"2024-03-20","5403"
"2024-03-19","5185"
"2024-03-18","5368"
"2024-03-17","5333"
"2024-03-16","3958"
"2024-03-15","4878"
"2024-03-14","5298"
"2024-03-13","4939"
"2024-03-12","4899"
"2024-03-11","4408"
"2024-03-10","4690"
"2024-03-09","3951"
"2024-03-08","4241"
"2024-03-07","4946"
"2024-03-06","4812"
"2024-03-05","4902"
"2024-03-04","4481"
"2024-03-03","4767"
"2024-03-02","4070"
"2024-03-01","4988"
"2024-02-29","4793"
"2024-02-28","4971"
"2024-02-27","5415"
"2024-02-26","4886"
"2024-02-25","4721"
"2024-02-24","4752"
"2024-02-23","4812"
"2024-02-22","4393"
"2024-02-21","4106"
"2024-02-20","4313"
"2024-02-19","4370"
"2024-02-18","4305"
"2024-02-17","4775"
"2024-02-16","4739"
"2024-02-15","4595"
"2024-02-14","4674"
"2024-02-13","4468"
"2024-02-12","4397"
"2024-02-11","4625"
"2024-02-10","5432"
"2024-02-09","4956"
"2024-02-08","4165"
"2024-02-07","4527"
"2024-02-06","4425"
"2024-02-05","4739"
"2024-02-04","4346"
"2024-02-03","4322"
"2024-02-02","4115"
"2024-02-01","4369"
"2024-01-31","4262"
"2024-01-30","4164"
"2024-01-29","3933"
"2024-01-28","4277"
"2024-01-27","4444"
"2024-01-26","4408"
"2024-01-25","4322"
"2024-01-24","4282"
"2024-01-23","4564"
"2024-01-22","4119"
"2024-01-21","4504"
"2024-01-20","5043"
"2024-01-19","4589"
"2024-01-18","4076"
"2024-01-17","4086"
"2024-01-16","4156"
"2024-01-15","4144"
"2024-01-14","4193"
"2024-01-13","4482"
"2024-01-12","4484"
"2024-01-11","4309"
"2024-01-10","4199"
"2024-01-09","4487"
"2024-01-08","4223"
"2024-01-07","4063"
"2024-01-06","4951"
"2024-01-05","4994"
"2024-01-04","5091"
"2024-01-03","4941"
"2024-01-02","4470"
"2024-01-01","4828"
"2023-12-31","4931"
"2023-12-30","4783"
"2023-12-29","5132"
"2023-12-28","4665"
"2023-12-27","5394"
"2023-12-26","4893"
"2023-12-25","5472"
"2023-12-24","4901"
"2023-12-23","4174"
"2023-12-22","5070"
"2023-12-21","5162"
"2023-12-20","5392"
"2023-12-19","4636"
"2023-12-18","5409"
"2023-12-17","4641"
"2023-12-16","5180"
"2023-12-15","5340"
"2023-12-14","4368"
"2023-12-13","4435"
"2023-12-12","5416"
"2023-12-11","4958"
"2023-12-10","5298"
"2023-12-09","4266"
"2023-12-08","4346"
"2023-12-07","5448"
"2023-12-06","5617"
"2023-12-05","5797"
"2023-12-04","3852"
"2023-12-03","5131"
"2023-12-02","5126"
"2023-12-01","4440"
"2023-11-30","4964"
"2023-11-29","5782"
"2023-11-28","5747"
"2023-11-27","4997"
"2023-11-26","5399"
"2023-11-25","5271"
"2023-11-24","5644"
"2023-11-23","5611"
"2023-11-22","5594"
"2023-11-21","5583"
"2023-11-20","5743"
"2023-11-19","4231"
"2023-11-18","3841"
"2023-11-17","5955"
"2023-11-16","5363"
"2023-11-15","6084"
"2023-11-14","5766"
"2023-11-13","4399"
"2023-11-12","4835"
"2023-11-11","4962"
"2023-11-10","6403"
"2023-11-09","6303"
"2023-11-08","6203"
"2023-11-07","5348"
"2023-11-06","5309"
"2023-11-05","4227"
"2023-11-04","4981"
"2023-11-03","6414"
"2023-11-02","6293"
"2023-11-01","6394"
"2023-10-31","5797"
"2023-10-30","5877"
"2023-10-29","5662"
"2023-10-28","3424"
"2023-10-27","5792"
"2023-10-26","6395"
"2023-10-25","6418"
"2023-10-24","4649"
"2023-10-23","4803"
"2023-10-22","5048"
"2023-10-21","4927"
"2023-10-20","4473"
"2023-10-19","4610"
"2023-10-18","4392"
"2023-10-17","5152"
"2023-10-16","4891"
"2023-10-15","4870"
"2023-10-14","4864"
"2023-10-13","3599"
"2023-10-12","4933"
"2023-10-11","5480"
"2023-10-10","4447"
"2023-10-09","5265"
"2023-10-08","5288"
"2023-10-07","4935"
"2023-10-06","4502"
"2023-10-05","4385"
"2023-10-04","4941"
"2023-10-03","4907"
"2023-10-02","4586"
"2023-10-01","4907"
"2023-09-30","4917"
"2023-09-29","4673"
"2023-09-28","5167"
"2023-09-27","4158"
"2023-09-26","4593"
"2023-09-25","4356"
"2023-09-24","4363"
"2023-09-23","4670"
"2023-09-22","4362"
"2023-09-21","4332"
"2023-09-20","5775"
"2023-09-19","5539"
"2023-09-18","5392"
"2023-09-17","4675"
"2023-09-16","5362"
"2023-09-15","4234"
"2023-09-14","0"
"2023-09-13","5763"
"2023-09-12","5816"
"2023-09-11","4952"
"2023-09-10","5411"
"2023-09-09","5343"
"2023-09-08","4414"
"2023-09-07","5871"
"2023-09-06","4792"
"2023-09-05","5491"
"2023-09-04","5811"
"2023-09-03","5424"
"2023-09-02","5475"
"2023-09-01","5408"
"2023-08-31","5441"
"2023-08-30","5152"
"2023-08-29","5344"
"2023-08-28","5381"
"2023-08-27","4432"
"2023-08-26","5440"
"2023-08-25","5170"
"2023-08-24","4855"
"2023-08-23","4945"
"2023-08-22","5476"
"2023-08-21","5470"
"2023-08-20","5377"
"2023-08-19","5824"
"2023-08-18","4291"
"2023-08-17","5585"
"2023-08-16","5762"
"2023-08-15","6406"
"2023-08-14","6067"
"2023-08-13","5792"
"2023-08-12","5017"
"2023-08-11","4946"
"2023-08-10","4878"
"2023-08-09","5045"
"2023-08-08","4737"
"2023-08-07","5502"
"2023-08-06","5496"
"2023-08-05","5533"
"2023-08-04","5328"
"2023-08-03","5502"
"2023-08-02","4797"
"2023-08-01","5480"
"2023-07-31","5365"
"2023-07-30","5399"
"2023-07-29","5232"
"2023-07-28","4445"
"2023-07-27","5279"
"2023-07-26","5248"
"2023-07-25","4930"
"2023-07-24","5411"
"2023-07-23","4194"
"2023-07-22","5379"
"2023-07-21","4882"
"2023-07-20","4927"
"2023-07-19","4707"
"2023-07-18","4619"
"2023-07-17","4939"
"2023-07-16","4795"
"2023-07-15","4722"
"2023-07-14","4023"
"2023-07-13","4895"
"2023-07-12","4879"
"2023-07-11","4834"
"2023-07-10","4850"
"2023-07-09","4940"
"2023-07-08","4816"
"2023-07-07","4874"
"2023-07-06","4470"
"2023-07-05","4925"
"2023-07-04","4537"
"2023-07-03","5019"
"2023-07-02","5064"
"2023-07-01","4946"
"2023-06-30","4941"
"2023-06-29","5025"
"2023-06-28","4762"
"2023-06-27","5467"
"2023-06-26","5398"
"2023-06-25","5381"
"2023-06-24","5294"
"2023-06-23","5130"
"2023-06-22","5124"
"2023-06-21","4513"
"2023-06-20","5394"
"2023-06-19","4999"
"2023-06-18","4767"
"2023-06-17","5450"
"2023-06-16","5750"
"2023-06-15","5941"
"2023-06-14","5016"
"2023-06-13","5366"
"2023-06-12","5697"
"2023-06-11","4666"
"2023-06-10","4344"
"2023-06-09","3939"
"2023-06-08","4952"
"2023-06-07","5644"
"2023-06-06","5410"
"2023-06-05","5412"
"2023-06-04","5388"
"2023-06-03","5278"
"2023-06-02","5926"
"2023-06-01","5016"
"2023-05-31","6444"
"2023-05-30","5339"
"2023-05-29","5560"
"2023-05-28","5241"
"2023-05-27","5802"
"2023-05-26","4778"
"2023-05-25","5572"
"2023-05-24","5537"
"2023-05-23","5502"
"2023-05-22","5397"
"2023-05-21","4656"
"2023-05-20","4411"
"2023-05-19","4089"
"2023-05-18","4211"
"2023-05-17","4712"
"2023-05-16","4216"
"2023-05-15","4831"
"2023-05-14","4716"
"2023-05-13","4463"
"2023-05-12","4230"
"2023-05-11","5405"
"2023-05-10","5075"
"2023-05-09","5271"
"2023-05-08","5076"
"2023-05-07","4014"
"2023-05-06","5195"
"2023-05-05","5131"
"2023-05-04","4316"
"2023-05-03","4271"
"2023-05-02","4705"
"2023-05-01","4015"
"2023-04-30","4938"
"2023-04-29","3940"
"2023-04-28","3728"
"2023-04-27","3940"
"2023-04-26","0"
"2023-04-25","0"
"2023-04-24","4937"
"2023-04-23","4972"
"2023-04-22","4834"
"2023-04-21","4480"
"2023-04-20","116"
"2023-04-19","68"
"2023-04-18","56"
"2023-04-17","67"
"2023-04-16","2519"
"2023-04-15","2839"
"2023-04-14","2320"
"2023-04-13","5441"
"2023-04-12","5299"
"2023-04-11","5247"
"2023-04-10","4722"
"2023-04-09","4295"
"2023-04-08","4725"
"2023-04-07","5362"
"2023-04-06","5291"
"2023-04-05","5407"
"2023-04-04","4125"
"2023-04-03","4398"
"2023-04-02","4437"
"2023-04-01","5387"
"2023-03-31","3519"
"2023-03-30","4019"
"2023-03-29","5471"
"2023-03-28","4405"
"2023-03-27","5006"
"2023-03-26","4553"
"2023-03-25","5019"
"2023-03-24","4480"
"2023-03-23","4991"
"2023-03-22","4074"
"2023-03-21","4282"
"2023-03-20","4028"
"2023-03-19","4202"
"2023-03-18","4510"
"2023-03-17","4379"
"2023-03-16","4474"
"2023-03-15","4584"
"2023-03-14","4381"
"2023-03-13","3759"
"2023-03-12","4073"
"2023-03-11","4126"
"2023-03-10","4211"
"2023-03-09","4960"
"2023-03-08","4654"
"2023-03-07","4836"
"2023-03-06","4379"
"2023-03-05","4813"
"2023-03-04","5405"
"2023-03-03","4073"
"2023-03-02","4380"
"2023-03-01","4825"
"2023-02-28","4102"
"2023-02-27","4498"
"2023-02-26","4143"
"2023-02-25","5014"
"2023-02-24","4680"
"2023-02-23","4494"
"2023-02-22","4819"
"2023-02-21","4112"
"2023-02-20","4445"
"2023-02-19","4126"
"2023-02-18","5362"
"2023-02-17","5164"
"2023-02-16","5292"
"2023-02-15","5245"
"2023-02-14","4940"
"2023-02-13","3739"
"2023-02-12","3771"
"2023-02-11","5076"
"2023-02-10","3611"
"2023-02-09","3740"
"2023-02-08","3592"
"2023-02-07","4419"
"2023-02-06","3896"
"2023-02-05","4202"
"2023-02-04","3738"
"2023-02-03","3274"
"2023-02-02","3374"
"2023-02-01","3394"
"2023-01-31","3227"
"2023-01-30","3462"
"2023-01-29","3786"
"2023-01-28","3745"
"2023-01-27","4201"
"2023-01-26","4348"
"2023-01-25","4254"
"2023-01-24","4097"
"2023-01-23","4379"
"2023-01-22","4815"
"2023-01-21","5355"
"2023-01-20","3872"
"2023-01-19","3752"
"2023-01-18","3958"
"2023-01-17","3620"
"2023-01-16","4316"
"2023-01-15","3561"
"2023-01-14","3671"
"2023-01-13","3683"
"2023-01-12","3717"
"2023-01-11","3351"
"2023-01-10","3414"
"2023-01-09","3353"
"2023-01-08","3235"
"2023-01-07","3288"
"2023-01-06","3342"
"2023-01-05","3566"
"2023-01-04","3458"
"2023-01-03","3506"
"2023-01-02","3703"
"2023-01-01","3721"
"2022-12-31","2960"
"2022-12-30","3556"
"2022-12-29","3558"
"2022-12-28","3729"
"2022-12-27","3706"
"2022-12-26","3518"
"2022-12-25","3571"
"2022-12-24","3746"
"2022-12-23","3805"
"2022-12-22","3634"
"2022-12-21","3640"
"2022-12-20","3977"
"2022-12-19","3857"
"2022-12-18","3889"
"2022-12-17","4362"
"2022-12-16","3980"
"2022-12-15","4573"
"2022-12-14","4322"
"2022-12-13","4761"
"2022-12-12","4272"
"2022-12-11","4402"
"2022-12-10","4487"
"2022-12-09","4279"
"2022-12-08","3624"
"2022-12-07","4962"
"2022-12-06","10734"
"2022-12-05","4374"
"2022-12-04","4793"
"2022-12-03","5636"
"2022-12-02","0"
"2022-12-01","5418"
"2022-11-30","5348"
"2022-11-29","5461"
"2022-11-28","5343"
"2022-11-27","5413"
"2022-11-26","5455"
"2022-11-25","5898"
"2022-11-24","6430"
"2022-11-23","6001"
"2022-11-22","5898"
"2022-11-21","5701"
"2022-11-20","6033"
"2022-11-19","6451"
"2022-11-18","6424"
"2022-11-17","5569"
"2022-11-16","5498"
"2022-11-15","5752"
"2022-11-14","4781"
"2022-11-13","5786"
"2022-11-12","5785"
"2022-11-11","6148"
"2022-11-10","5814"
"2022-11-09","5864"
"2022-11-08","5938"
"2022-11-07","5794"
"2022-11-06","6188"
"2022-11-05","5795"
"2022-11-04","5611"
"2022-11-03","5742"
"2022-11-02","5624"
"2022-11-01","6388"
"2022-10-31","4837"
"2022-10-30","5908"
"2022-10-29","5779"
"2022-10-28","6142"
"2022-10-27","5834"
"2022-10-26","6421"
"2022-10-25","4777"
"2022-10-24","5565"
"2022-10-23","5022"
"2022-10-22","5917"
"2022-10-21","5182"
"2022-10-20","5627"
"2022-10-19","4916"
"2022-10-18","5119"
"2022-10-17","5062"
"2022-10-16","5669"
"2022-10-15","4869"
"2022-10-14","5155"
"2022-10-13","7197"
"2022-10-12","5655"
"2022-10-11","7210"
"2022-10-10","7545"
"2022-10-09","4882"
"2022-10-08","6312"
"2022-10-07","4837"
"2022-10-06","5611"
"2022-10-05","5667"
"2022-10-04","5894"
"2022-10-03","5055"
"2022-10-02","5886"
"2022-10-01","6652"
"2022-09-30","9672"
"2022-09-29","7213"
"2022-09-28","6243"
"2022-09-27","6113"
"2022-09-26","4799"
"2022-09-25","5033"
"2022-09-24","7268"
"2022-09-23","8537"
"2022-09-22","5353"
"2022-09-21","6687"
"2022-09-20","5864"
"2022-09-19","4598"
"2022-09-18","5577"
"2022-09-17","5666"
"2022-09-16","6113"
"2022-09-15","4602"
"2022-09-14","4618"
"2022-09-13","5124"
"2022-09-12","5052"
"2022-09-11","4419"
"2022-09-10","5526"
"2022-09-09","5408"
"2022-09-08","6127"
"2022-09-07","6111"
"2022-09-06","4618"
"2022-09-05","6121"
"2022-09-04","6152"
"2022-09-03","4201"
"2022-09-02","5593"
"2022-09-01","4672"
"2022-08-31","4147"
"2022-08-30","3945"
"2022-08-29","4770"
"2022-08-28","5118"
"2022-08-27","5721"
"2022-08-26","3731"
"2022-08-25","3652"
"2022-08-24","2401"
"2022-08-23","3654"
"2022-08-22","2952"
"2022-08-21","3171"
"2022-08-20","2781"
"2022-08-19","3443"
"2022-08-18","3624"
"2022-08-17","2652"
"2022-08-16","2356"
"2022-08-15","2818"
"2022-08-14","2344"
"2022-08-13","3137"
"2022-08-12","3498"
"2022-08-11","3340"
"2022-08-10","4365"
"2022-08-09","3659"
"2022-08-08","3674"
"2022-08-07","3608"
"2022-08-06","3820"
"2022-08-05","3916"
"2022-08-04","3350"
"2022-08-03","3544"
"2022-08-02","3636"
"2022-08-01","3695"
"2022-07-31","3568"
"2022-07-30","3420"
"2022-07-29","4163"
"2022-07-28","3471"
"2022-07-27","4655"
"2022-07-26","4772"
"2022-07-25","4876"
"2022-07-24","5058"
"2022-07-23","4223"
"2022-07-22","5031"
"2022-07-21","6716"
"2022-07-20","6115"
"2022-07-19","6409"
"2022-07-18","4940"
"2022-07-17","8544"
"2022-07-16","4838"
"2022-07-15","4910"
"2022-07-14","4532"
"2022-07-13","4632"
"2022-07-12","4968"
"2022-07-11","4991"
"2022-07-10","5325"
"2022-07-09","5277"
"2022-07-08","4785"
"2022-07-07","5162"
"2022-07-06","5049"
"2022-07-05","4136"
"2022-07-04","4514"
"2022-07-03","4438"
"2022-07-02","4972"
"2022-07-01","4682"
"2022-06-30","4612"
"2022-06-29","4292"
"2022-06-28","4915"
"2022-06-27","5518"
"2022-06-26","4609"
"2022-06-25","6550"
"2022-06-24","8793"
"2022-06-23","8778"
"2022-06-22","5041"
"2022-06-21","5902"
"2022-06-20","4388"
"2022-06-19","4409"
"2022-06-18","5573"
"2022-06-17","8601"
"2022-06-16","8393"
"2022-06-15","8162"
"2022-06-14","8700"
"2022-06-13","8265"
"2022-06-12","9613"
"2022-06-11","9441"
"2022-06-10","9266"
"2022-06-09","8535"
"2022-06-08","6039"
"2022-06-07","4105"
"2022-06-06","5468"
"2022-06-05","4158"
"2022-06-04","4309"
"2022-06-03","4511"
"2022-06-02","4230"
"2022-06-01","6736"
"2022-05-31","8588"
"2022-05-30","6439"
"2022-05-29","4696"
"2022-05-28","8222"
"2022-05-27","9560"
"2022-05-26","7073"
"2022-05-25","6865"
"2022-05-24","8155"
"2022-05-23","8331"
"2022-05-22","6652"
"2022-05-21","8503"
"2022-05-20","11684"
"2022-05-19","11614"
"2022-05-18","11477"
"2022-05-17","10978"
"2022-05-16","7818"
"2022-05-15","8321"
"2022-05-14","6356"
"2022-05-13","4222"
"2022-05-12","4999"
"2022-05-11","5042"
"2022-05-10","7221"
"2022-05-09","6641"
"2022-05-08","7638"
"2022-05-07","7670"
"2022-05-06","4278"
"2022-05-05","4177"
"2022-05-04","5035"
"2022-05-03","4792"
"2022-05-02","5073"
"2022-05-01","5266"
"2022-04-30","7094"
"2022-04-29","5184"
"2022-04-28","5231"
"2022-04-27","5662"
"2022-04-26","7056"
"2022-04-25","5095"
"2022-04-24","5103"
"2022-04-23","7086"
"2022-04-22","6756"
"2022-04-21","5369"
"2022-04-20","5007"
"2022-04-19","5080"
"2022-04-18","5079"
"2022-04-17","5038"
"2022-04-16","4010"
"2022-04-15","6326"
"2022-04-14","7270"
"2022-04-13","8402"
"2022-04-12","6385"
"2022-04-11","5375"
"2022-04-10","7237"
"2022-04-09","6862"
"2022-04-08","7213"
"2022-04-07","6128"
"2022-04-06","4745"
"2022-04-05","8745"
"2022-04-04","7135"
"2022-04-03","5699"
"2022-04-02","5053"
"2022-04-01","6336"
"2022-03-31","7970"
"2022-03-30","9127"
"2022-03-29","7651"
"2022-03-28","6229"
"2022-03-27","6190"
"2022-03-26","7953"
"2022-03-25","6896"
"2022-03-24","6143"
"2022-03-23","6892"
"2022-03-22","7780"
"2022-03-21","7173"
"2022-03-20","7504"
"2022-03-19","7211"
"2022-03-18","7763"
"2022-03-17","7754"
"2022-03-16","8291"
"2022-03-15","8327"
"2022-03-14","8316"
"2022-03-13","8541"
"2022-03-12","8314"
"2022-03-11","7422"
"2022-03-10","11021"
"2022-03-09","7366"
"2022-03-08","7205"
"2022-03-07","5040"
"2022-03-06","5031"
"2022-03-05","7086"
"2022-03-04","7283"
"2022-03-03","7865"
"2022-03-02","7218"
"2022-03-01","7443"
"2022-02-28","5099"
"2022-02-27","7065"
"2022-02-26","7225"
"2022-02-25","7121"
"2022-02-24","9376"
"2022-02-23","7704"
"2022-02-22","9245"
"2022-02-21","5467"
"2022-02-20","7030"
"2022-02-19","7309"
"2022-02-18","6562"
"2022-02-17","5247"
"2022-02-16","7783"
"2022-02-15","6207"
"2022-02-14","0"
"2022-02-13","0"
"2022-02-12","0"
"2022-02-11","0"
"2022-02-10","0"
"2022-02-09","0"
"2022-02-08","0"
"2022-02-07","0"
"2022-02-06","0"
"2022-02-05","0"
"2022-02-04","0"
"2022-02-03","0"
"2022-02-02","0"
"2022-02-01","0"
"2022-01-31","0"
"2022-01-30","0"
"2022-01-29","0"
"2022-01-28","0"
"2022-01-27","0"
"2022-01-26","0"
"2022-01-25","0"
"2022-01-24","0"
"2022-01-23","0"
"2022-01-22","0"
"2022-01-21","0"
"2022-01-20","0"
"2022-01-19","0"
"2022-01-18","0"
"2022-01-17","0"
"2022-01-16","0"
"2022-01-15","0"
"2022-01-14","0"
"2022-01-13","0"
"2022-01-12","0"
"2022-01-11","0"
"2022-01-10","0"
"2022-01-09","0"
"2022-01-08","0"
"2022-01-07","0"
"2022-01-06","0"
"2022-01-05","0"
"2022-01-04","0"
"2022-01-03","0"
"2022-01-02","0"
"2022-01-01","0"
"2021-12-31","0"
"2021-12-30","0"
"2021-12-29","0"
"2021-12-28","0"
"2021-12-27","0"
"2021-12-26","0"
"2021-12-25","0"
"2021-12-24","0"
"2021-12-23","0"
"2021-12-22","0"
"2021-12-21","0"
"2021-12-20","0"
"2021-12-19","0"
"2021-12-18","0"
"2021-12-17","0"
"2021-12-16","0"
"2021-12-15","0"
"2021-12-14","0"
"2021-12-13","0"
"2021-12-12","0"
"2021-12-11","0"
"2021-12-10","0"
"2021-12-09","0"
"2021-12-08","0"
"2021-12-07","0"
"2021-12-06","0"
"2021-12-05","0"
"2021-12-04","0"
"2021-12-03","0"
"2021-12-02","0"
"2021-12-01","0"
"2021-11-30","0"
"2021-11-29","0"
"2021-11-28","0"
"2021-11-27","0"
"2021-11-26","0"
"2021-11-25","0"
"2021-11-24","0"
"2021-11-23","0"
"2021-11-22","0"
"2021-11-21","0"
"2021-11-20","0"
"2021-11-19","0"
"2021-11-18","0"
"2021-11-17","0"
"2021-11-16","0"
"2021-11-15","0"
"2021-11-14","0"
"2021-11-13","0"
"2021-11-12","0"
"2021-11-11","0"
"2021-11-10","0"
"2021-11-09","0"
"2021-11-08","0"
"2021-11-07","0"
"2021-11-06","0"
"2021-11-05","0"
"2021-11-04","0"
"2021-11-03","0"
"2021-11-02","0"
"2021-11-01","0"
"2021-10-31","0"
"2021-10-30","0"
"2021-10-29","0"
"2021-10-28","0"
"2021-10-27","0"
"2021-10-26","0"
"2021-10-25","0"
"2021-10-24","0"
"2021-10-23","0"
"2021-10-22","0"
"2021-10-21","0"
"2021-10-20","0"
"2021-10-19","0"
"2021-10-18","0"
"2021-10-17","0"
"2021-10-16","0"
"2021-10-15","0"
"2021-10-14","0"
"2021-10-13","0"
